Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,143195,-,-,-,37.37,-122.02,-8,33,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky GHI,Clearsky DNI
2022,1,1,0,30,0,0,0
2022,1,1,1,30,0,0,0
2022,1,1,2,30,0,0,0
2022,1,1,3,30,0,0,0
2022,1,1,4,30,0,0,0
2022,1,1,5,30,0,0,0
2022,1,1,6,30,0,0,0
2022,1,1,7,30,11,13,144
2022,1,1,8,30,38,159,673
2022,1,1,9,30,49,317,833
2022,1,1,10,30,57,441,903
2022,1,1,11,30,61,513,935
2022,1,1,12,30,62,522,932
2022,1,1,13,30,62,473,907
2022,1,1,14,30,57,369,851
2022,1,1,15,30,46,221,730
2022,1,1,16,30,26,61,429
2022,1,1,17,30,0,0,0
2022,1,1,18,30,0,0,0
2022,1,1,19,30,0,0,0
2022,1,1,20,30,0,0,0
2022,1,1,21,30,0,0,0
2022,1,1,22,30,0,0,0
2022,1,1,23,30,0,0,0
2022,1,2,0,30,0,0,0
2022,1,2,1,30,0,0,0
2022,1,2,2,30,0,0,0
2022,1,2,3,30,0,0,0
2022,1,2,4,30,0,0,0
2022,1,2,5,30,0,0,0
2022,1,2,6,30,0,0,0
2022,1,2,7,30,10,12,103
2022,1,2,8,30,45,150,586
2022,1,2,9,30,60,307,769
2022,1,2,10,30,66,429,853
2022,1,2,11,30,72,500,883
2022,1,2,12,30,75,509,877
2022,1,2,13,30,74,461,849
2022,1,2,14,30,68,359,789
2022,1,2,15,30,56,214,654
2022,1,2,16,30,31,58,326
2022,1,2,17,30,0,0,0
2022,1,2,18,30,0,0,0
2022,1,2,19,30,0,0,0
2022,1,2,20,30,0,0,0
2022,1,2,21,30,0,0,0
2022,1,2,22,30,0,0,0
2022,1,2,23,30,0,0,0
2022,1,3,0,30,0,0,0
2022,1,3,1,30,0,0,0
2022,1,3,2,30,0,0,0
2022,1,3,3,30,0,0,0
2022,1,3,4,30,0,0,0
2022,1,3,5,30,0,0,0
2022,1,3,6,30,0,0,0
2022,1,3,7,30,10,12,98
2022,1,3,8,30,44,148,575
2022,1,3,9,30,60,301,749
2022,1,3,10,30,71,421,822
2022,1,3,11,30,75,492,859
2022,1,3,12,30,76,502,858
2022,1,3,13,30,76,453,824
2022,1,3,14,30,70,351,757
2022,1,3,15,30,58,208,615
2022,1,3,16,30,33,57,284
2022,1,3,17,30,0,0,0
2022,1,3,18,30,0,0,0
2022,1,3,19,30,0,0,0
2022,1,3,20,30,0,0,0
2022,1,3,21,30,0,0,0
2022,1,3,22,30,0,0,0
2022,1,3,23,30,0,0,0
2022,1,4,0,30,0,0,0
2022,1,4,1,30,0,0,0
2022,1,4,2,30,0,0,0
2022,1,4,3,30,0,0,0
2022,1,4,4,30,0,0,0
2022,1,4,5,30,0,0,0
2022,1,4,6,30,0,0,0
2022,1,4,7,30,10,11,91
2022,1,4,8,30,43,144,560
2022,1,4,9,30,60,295,730
2022,1,4,10,30,71,413,800
2022,1,4,11,30,73,483,841
2022,1,4,12,30,75,496,846
2022,1,4,13,30,73,449,818
2022,1,4,14,30,67,350,758
2022,1,4,15,30,54,209,627
2022,1,4,16,30,30,59,324
2022,1,4,17,30,0,0,0
2022,1,4,18,30,0,0,0
2022,1,4,19,30,0,0,0
2022,1,4,20,30,0,0,0
2022,1,4,21,30,0,0,0
2022,1,4,22,30,0,0,0
2022,1,4,23,30,0,0,0
2022,1,5,0,30,0,0,0
2022,1,5,1,30,0,0,0
2022,1,5,2,30,0,0,0
2022,1,5,3,30,0,0,0
2022,1,5,4,30,0,0,0
2022,1,5,5,30,0,0,0
2022,1,5,6,30,0,0,0
2022,1,5,7,30,9,11,102
2022,1,5,8,30,42,145,572
2022,1,5,9,30,56,297,745
2022,1,5,10,30,63,416,824
2022,1,5,11,30,67,486,858
2022,1,5,12,30,71,500,858
2022,1,5,13,30,71,454,829
2022,1,5,14,30,64,354,772
2022,1,5,15,30,52,214,649
2022,1,5,16,30,30,62,356
2022,1,5,17,30,0,0,0
2022,1,5,18,30,0,0,0
2022,1,5,19,30,0,0,0
2022,1,5,20,30,0,0,0
2022,1,5,21,30,0,0,0
2022,1,5,22,30,0,0,0
2022,1,5,23,30,0,0,0
2022,1,6,0,30,0,0,0
2022,1,6,1,30,0,0,0
2022,1,6,2,30,0,0,0
2022,1,6,3,30,0,0,0
2022,1,6,4,30,0,0,0
2022,1,6,5,30,0,0,0
2022,1,6,6,30,0,0,0
2022,1,6,7,30,10,12,110
2022,1,6,8,30,41,150,600
2022,1,6,9,30,57,304,763
2022,1,6,10,30,69,426,831
2022,1,6,11,30,73,499,869
2022,1,6,12,30,73,514,878
2022,1,6,13,30,72,468,854
