Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,143195,-,-,-,37.37,-122.02,-8,33,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky GHI,Clearsky DNI
2009,1,1,0,30,0,0,0
2009,1,1,1,30,0,0,0
2009,1,1,2,30,0,0,0
2009,1,1,3,30,0,0,0
2009,1,1,4,30,0,0,0
2009,1,1,5,30,0,0,0
2009,1,1,6,30,0,0,0
2009,1,1,7,30,0,0,0
2009,1,1,8,30,46,145,547
2009,1,1,9,30,62,299,739
2009,1,1,10,30,66,421,836
2009,1,1,11,30,69,489,870
2009,1,1,12,30,69,500,874
2009,1,1,13,30,66,452,851
2009,1,1,14,30,58,351,796
2009,1,1,15,30,46,209,681
2009,1,1,16,30,24,55,372
2009,1,1,17,30,0,0,0
2009,1,1,18,30,0,0,0
2009,1,1,19,30,0,0,0
2009,1,1,20,30,0,0,0
2009,1,1,21,30,0,0,0
2009,1,1,22,30,0,0,0
2009,1,1,23,30,0,0,0
2009,1,2,0,30,0,0,0
2009,1,2,1,30,0,0,0
2009,1,2,2,30,0,0,0
2009,1,2,3,30,0,0,0
2009,1,2,4,30,0,0,0
2009,1,2,5,30,0,0,0
2009,1,2,6,30,0,0,0
2009,1,2,7,30,0,0,0
2009,1,2,8,30,45,141,535
2009,1,2,9,30,61,293,721
2009,1,2,10,30,77,411,786
2009,1,2,11,30,86,482,817
2009,1,2,12,30,89,497,824
2009,1,2,13,30,93,447,778
2009,1,2,14,30,81,350,729
2009,1,2,15,30,60,210,622
2009,1,2,16,30,30,57,331
2009,1,2,17,30,0,0,0
2009,1,2,18,30,0,0,0
2009,1,2,19,30,0,0,0
2009,1,2,20,30,0,0,0
2009,1,2,21,30,0,0,0
2009,1,2,22,30,0,0,0
2009,1,2,23,30,0,0,0
2009,1,3,0,30,0,0,0
2009,1,3,1,30,0,0,0
2009,1,3,2,30,0,0,0
