Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,143195,-,-,-,37.37,-122.02,-8,33,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky GHI,Clearsky DNI
2000,1,1,0,30,0,0,0
2000,1,1,1,30,0,0,0
2000,1,1,2,30,0,0,0
2000,1,1,3,30,0,0,0
2000,1,1,4,30,0,0,0
2000,1,1,5,30,0,0,0
2000,1,1,6,30,0,0,0
2000,1,1,7,30,0,0,0
2000,1,1,8,30,56,143,485
2000,1,1,9,30,77,298,689
2000,1,1,10,30,94,415,756
2000,1,1,11,30,102,484,792
2000,1,1,12,30,98,498,814
2000,1,1,13,30,92,451,793
2000,1,1,14,30,79,350,741
2000,1,1,15,30,58,209,631
2000,1,1,16,30,28,54,316
2000,1,1,17,30,0,0,0
2000,1,1,18,30,0,0,0
2000,1,1,19,30,0,0,0
2000,1,1,20,30,0,0,0
2000,1,1,21,30,0,0,0
2000,1,1,22,30,0,0,0
2000,1,1,23,30,0,0,0
2000,1,2,0,30,0,0,0
2000,1,2,1,30,0,0,0
2000,1,2,2,30,0,0,0
2000,1,2,3,30,0,0,0
2000,1,2,4,30,0,0,0
2000,1,2,5,30,0,0,0
2000,1,2,6,30,0,0,0
2000,1,2,7,30,0,0,0
2000,1,2,8,30,36,155,661
2000,1,2,9,30,47,310,821
2000,1,2,10,30,52,429,886
2000,1,2,11,30,57,498,912
2000,1,2,12,30,59,509,911
2000,1,2,13,30,59,460,883
2000,1,2,14,30,55,357,822
2000,1,2,15,30,46,213,693
2000,1,2,16,30,24,57,392
2000,1,2,17,30,0,0,0
2000,1,2,18,30,0,0,0
2000,1,2,19,30,0,0,0
2000,1,2,20,30,0,0,0
2000,1,2,21,30,0,0,0
2000,1,2,22,30,0,0,0
2000,1,2,23,30,0,0,0
2000,1,3,0,30,0,0,0
2000,1,3,1,30,0,0,0
2000,1,3,2,30,0,0,0
2000,1,3,3,30,0,0,0
2000,1,3,4,30,0,0,0
2000,1,3,5,30,0,0,0
2000,1,3,6,30,0,0,0
2000,1,3,7,30,0,0,0
2000,1,3,8,30,38,152,638
2000,1,3,9,30,48,307,808
2000,1,3,10,30,52,427,880
2000,1,3,11,30,54,497,914
2000,1,3,12,30,55,510,918
2000,1,3,13,30,53,461,894
2000,1,3,14,30,50,361,840
2000,1,3,15,30,42,218,723
2000,1,3,16,30,23,60,438
2000,1,3,17,30,0,0,0
2000,1,3,18,30,0,0,0
2000,1,3,19,30,0,0,0
2000,1,3,20,30,0,0,0
2000,1,3,21,30,0,0,0
2000,1,3,22,30,0,0,0
2000,1,3,23,30,0,0,0
2000,1,4,0,30,0,0,0
2000,1,4,1,30,0,0,0
2000,1,4,2,30,0,0,0
2000,1,4,3,30,0,0,0
2000,1,4,4,30,0,0,0
2000,1,4,5,30,0,0,0
2000,1,4,6,30,0,0,0
2000,1,4,7,30,0,0,0
2000,1,4,8,30,43,149,591
2000,1,4,9,30,57,303,762
2000,1,4,10,30,65,421,834
2000,1,4,11,30,67,494,879
2000,1,4,12,30,64,507,891
2000,1,4,13,30,62,463,874
2000,1,4,14,30,59,362,815
2000,1,4,15,30,49,219,690
2000,1,4,16,30,27,62,397
2000,1,4,17,30,0,0,0
2000,1,4,18,30,0,0,0
2000,1,4,19,30,0,0,0
2000,1,4,20,30,0,0,0
2000,1,4,21,30,0,0,0
2000,1,4,22,30,0,0,0
2000,1,4,23,30,0,0,0
2000,1,5,0,30,0,0,0
2000,1,5,1,30,0,0,0
2000,1,5,2,30,0,0,0
2000,1,5,3,30,0,0,0
2000,1,5,4,30,0,0,0
2000,1,5,5,30,0,0,0
2000,1,5,6,30,0,0,0
2000,1,5,7,30,0,0,0
2000,1,5,8,30,39,161,680
2000,1,5,9,30,50,324,850
2000,1,5,10,30,56,451,923
2000,1,5,11,30,59,525,955
2000,1,5,12,30,59,539,962
2000,1,5,13,30,57,491,943
2000,1,5,14,30,52,386,892
2000,1,5,15,30,42,237,784
2000,1,5,16,30,24,70,519
2000,1,5,17,30,0,0,0
2000,1,5,18,30,0,0,0
2000,1,5,19,30,0,0,0
2000,1,5,20,30,0,0,0
2000,1,5,21,30,0,0,0
2000,1,5,22,30,0,0,0
2000,1,5,23,30,0,0,0
2000,1,6,0,30,0,0,0
2000,1,6,1,30,0,0,0
2000,1,6,2,30,0,0,0
2000,1,6,3,30,0,0,0
2000,1,6,4,30,0,0,0
2000,1,6,5,30,0,0,0
2000,1,6,6,30,0,0,0
2000,1,6,7,30,0,0,0
2000,1,6,8,30,38,164,700
2000,1,6,9,30,51,325,848
2000,1,6,10,30,58,452,921
2000,1,6,11,30,62,527,952
2000,1,6,12,30,64,538,948
2000,1,6,13,30,63,491,925
2000,1,6,14,30,58,384,863
2000,1,6,15,30,47,236,751
2000,1,6,16,30,26,71,481
2000,1,6,17,30,0,0,0
2000,1,6,18,30,0,0,0
2000,1,6,19,30,0,0,0
2000,1,6,20,30,0,0,0
2000,1,6,21,30,0,0,0
2000,1,6,22,30,0,0,0
2000,1,6,23,30,0,0,0
2000,1,7,0,30,0,0,0
2000,1,7,1,30,0,0,0
2000,1,7,2,30,0,0,0
2000,1,7,3,30,0,0,0
2000,1,7,4,30,0,0,0
2000,1,7,5,30,0,0,0
2000,1,7,6,30,0,0,0
2000,1,7,7,30,0,0,0
2000,1,7,8,30,39,154,637
2000,1,7,9,30,52,313,808
2000,1,7,10,30,60,437,876
2000,1,7,11,30,68,510,901
2000,1,7,12,30,68,522,902
2000,1,7,13,30,63,476,891
2000,1,7,14,30,56,375,841
2000,1,7,15,30,47,230,726
2000,1,7,16,30,27,69,441
2000,1,7,17,30,0,0,0
2000,1,7,18,30,0,0,0
2000,1,7,19,30,0,0,0
2000,1,7,20,30,0,0,0
2000,1,7,21,30,0,0,0
2000,1,7,22,30,0,0,0
2000,1,7,23,30,0,0,0
2000,1,8,0,30,0,0,0
2000,1,8,1,30,0,0,0
2000,1,8,2,30,0,0,0
2000,1,8,3,30,0,0,0
2000,1,8,4,30,0,0,0
2000,1,8,5,30,0,0,0
2000,1,8,6,30,0,0,0
2000,1,8,7,30,0,0,0
2000,1,8,8,30,40,152,615
2000,1,8,9,30,54,310,788
2000,1,8,10,30,59,434,870
2000,1,8,11,30,62,507,904
2000,1,8,12,30,64,524,912
2000,1,8,13,30,66,480,887
2000,1,8,14,30,62,380,831
2000,1,8,15,30,51,235,717
2000,1,8,16,30,29,72,439
2000,1,8,17,30,0,0,0
2000,1,8,18,30,0,0,0
2000,1,8,19,30,0,0,0
2000,1,8,20,30,0,0,0
2000,1,8,21,30,0,0,0
2000,1,8,22,30,0,0,0
2000,1,8,23,30,0,0,0
2000,1,9,0,30,0,0,0
2000,1,9,1,30,0,0,0
2000,1,9,2,30,0,0,0
2000,1,9,3,30,0,0,0
2000,1,9,4,30,0,0,0
2000,1,9,5,30,0,0,0
2000,1,9,6,30,0,0,0
2000,1,9,7,30,0,0,0
2000,1,9,8,30,47,147,550
2000,1,9,9,30,62,301,734
2000,1,9,10,30,68,424,824
2000,1,9,11,30,72,496,859
2000,1,9,12,30,75,512,863
