Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,143195,-,-,-,37.37,-122.02,-8,33,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky GHI,Clearsky DNI
2021,1,1,0,30,0,0,0
2021,1,1,1,30,0,0,0
2021,1,1,2,30,0,0,0
2021,1,1,3,30,0,0,0
2021,1,1,4,30,0,0,0
2021,1,1,5,30,0,0,0
2021,1,1,6,30,0,0,0
2021,1,1,7,30,10,12,113
2021,1,1,8,30,41,149,599
2021,1,1,9,30,58,303,764
2021,1,1,10,30,70,423,831
2021,1,1,11,30,75,493,863
2021,1,1,12,30,79,502,857
2021,1,1,13,30,81,453,819
2021,1,1,14,30,73,350,753
2021,1,1,15,30,58,206,615
2021,1,1,16,30,31,54,285
2021,1,1,17,30,0,0,0
2021,1,1,18,30,0,0,0
2021,1,1,19,30,0,0,0
2021,1,1,20,30,0,0,0
2021,1,1,21,30,0,0,0
2021,1,1,22,30,0,0,0
2021,1,1,23,30,0,0,0
2021,1,2,0,30,0,0,0
2021,1,2,1,30,0,0,0
2021,1,2,2,30,0,0,0
2021,1,2,3,30,0,0,0
2021,1,2,4,30,0,0,0
2021,1,2,5,30,0,0,0
2021,1,2,6,30,0,0,0
2021,1,2,7,30,9,10,56
2021,1,2,8,30,53,138,474
2021,1,2,9,30,71,288,675
2021,1,2,10,30,83,408,764
2021,1,2,11,30,89,477,801
2021,1,2,12,30,92,487,797
2021,1,2,13,30,91,438,762
2021,1,2,14,30,80,339,701
2021,1,2,15,30,62,201,572
2021,1,2,16,30,31,54,272
2021,1,2,17,30,0,0,0
2021,1,2,18,30,0,0,0
2021,1,2,19,30,0,0,0
2021,1,2,20,30,0,0,0
2021,1,2,21,30,0,0,0
2021,1,2,22,30,0,0,0
2021,1,2,23,30,0,0,0
2021,1,3,0,30,0,0,0
2021,1,3,1,30,0,0,0
2021,1,3,2,30,0,0,0
2021,1,3,3,30,0,0,0
2021,1,3,4,30,0,0,0
2021,1,3,5,30,0,0,0
2021,1,3,6,30,0,0,0
2021,1,3,7,30,10,11,93
2021,1,3,8,30,44,144,557
2021,1,3,9,30,60,296,732
2021,1,3,10,30,71,414,804
2021,1,3,11,30,77,482,832
2021,1,3,12,30,80,494,833
2021,1,3,13,30,78,448,808
2021,1,3,14,30,72,349,744
2021,1,3,15,30,59,208,608
2021,1,3,16,30,31,57,299
2021,1,3,17,30,0,0,0
2021,1,3,18,30,0,0,0
2021,1,3,19,30,0,0,0
2021,1,3,20,30,0,0,0
2021,1,3,21,30,0,0,0
2021,1,3,22,30,0,0,0
2021,1,3,23,30,0,0,0
2021,1,4,0,30,0,0,0
2021,1,4,1,30,0,0,0
2021,1,4,2,30,0,0,0
2021,1,4,3,30,0,0,0
2021,1,4,4,30,0,0,0
2021,1,4,5,30,0,0,0
2021,1,4,6,30,0,0,0
2021,1,4,7,30,10,11,73
2021,1,4,8,30,48,139,504
2021,1,4,9,30,68,286,677
2021,1,4,10,30,79,407,768
2021,1,4,11,30,74,486,845
2021,1,4,12,30,72,508,875
2021,1,4,13,30,72,466,856
2021,1,4,14,30,68,365,793
2021,1,4,15,30,56,221,666
2021,1,4,16,30,31,63,353
2021,1,4,17,30,0,0,0
2021,1,4,18,30,0,0,0
2021,1,4,19,30,0,0,0
2021,1,4,20,30,0,0,0
2021,1,4,21,30,0,0,0
2021,1,4,22,30,0,0,0
2021,1,4,23,30,0,0,0
2021,1,5,0,30,0,0,0
2021,1,5,1,30,0,0,0
2021,1,5,2,30,0,0,0
2021,1,5,3,30,0,0,0
2021,1,5,4,30,0,0,0
2021,1,5,5,30,0,0,0
2021,1,5,6,30,0,0,0
2021,1,5,7,30,11,12,94
2021,1,5,8,30,46,150,575
2021,1,5,9,30,61,309,768
2021,1,5,10,30,65,435,863
2021,1,5,11,30,68,508,900
2021,1,5,12,30,72,520,895
2021,1,5,13,30,73,471,861
2021,1,5,14,30,66,369,805
2021,1,5,15,30,53,224,684
2021,1,5,16,30,30,66,389
2021,1,5,17,30,0,0,0
2021,1,5,18,30,0,0,0
2021,1,5,19,30,0,0,0
2021,1,5,20,30,0,0,0
2021,1,5,21,30,0,0,0
2021,1,5,22,30,0,0,0
2021,1,5,23,30,0,0,0
2021,1,6,0,30,0,0,0
2021,1,6,1,30,0,0,0
2021,1,6,2,30,0,0,0
2021,1,6,3,30,0,0,0
2021,1,6,4,30,0,0,0
2021,1,6,5,30,0,0,0
2021,1,6,6,30,0,0,0
2021,1,6,7,30,11,12,93
2021,1,6,8,30,49,150,560
2021,1,6,9,30,67,305,735
2021,1,6,10,30,75,427,818
2021,1,6,11,30,78,494,848
2021,1,6,12,30,76,502,847
2021,1,6,13,30,72,456,827
2021,1,6,14,30,63,362,788
2021,1,6,15,30,50,223,683
2021,1,6,16,30,31,67,383
2021,1,6,17,30,0,0,0
2021,1,6,18,30,0,0,0
2021,1,6,19,30,0,0,0
2021,1,6,20,30,0,0,0
2021,1,6,21,30,0,0,0
2021,1,6,22,30,0,0,0
2021,1,6,23,30,0,0,0
2021,1,7,0,30,0,0,0
2021,1,7,1,30,0,0,0
2021,1,7,2,30,0,0,0
2021,1,7,3,30,0,0,0
2021,1,7,4,30,0,0,0
2021,1,7,5,30,0,0,0
2021,1,7,6,30,0,0,0
2021,1,7,7,30,11,12,79
2021,1,7,8,30,52,148,532
2021,1,7,9,30,71,306,724
2021,1,7,10,30,78,433,824
2021,1,7,11,30,77,510,880
2021,1,7,12,30,74,527,897
2021,1,7,13,30,73,480,872
2021,1,7,14,30,67,378,814
2021,1,7,15,30,55,232,693
2021,1,7,16,30,32,71,402
2021,1,7,17,30,0,0,0
2021,1,7,18,30,0,0,0
2021,1,7,19,30,0,0,0
2021,1,7,20,30,0,0,0
2021,1,7,21,30,0,0,0
2021,1,7,22,30,0,0,0
2021,1,7,23,30,0,0,0
2021,1,8,0,30,0,0,0
2021,1,8,1,30,0,0,0
2021,1,8,2,30,0,0,0
2021,1,8,3,30,0,0,0
2021,1,8,4,30,0,0,0
2021,1,8,5,30,0,0,0
2021,1,8,6,30,0,0,0
2021,1,8,7,30,10,12,101
2021,1,8,8,30,44,148,571
2021,1,8,9,30,62,302,738
2021,1,8,10,30,72,426,818
2021,1,8,11,30,75,500,860
2021,1,8,12,30,77,517,869
2021,1,8,13,30,75,473,848
2021,1,8,14,30,68,374,797
2021,1,8,15,30,56,232,680
2021,1,8,16,30,33,73,402
2021,1,8,17,30,0,0,0
2021,1,8,18,30,0,0,0
2021,1,8,19,30,0,0,0
2021,1,8,20,30,0,0,0
2021,1,8,21,30,0,0,0
2021,1,8,22,30,0,0,0
2021,1,8,23,30,0,0,0
2021,1,9,0,30,0,0,0
2021,1,9,1,30,0,0,0
2021,1,9,2,30,0,0,0
2021,1,9,3,30,0,0,0
2021,1,9,4,30,0,0,0
2021,1,9,5,30,0,0,0
2021,1,9,6,30,0,0,0
2021,1,9,7,30,11,13,126
2021,1,9,8,30,40,155,628
2021,1,9,9,30,54,313,792
2021,1,9,10,30,64,437,860
2021,1,9,11,30,67,511,895
2021,1,9,12,30,70,526,896
2021,1,9,13,30,70,480,869
2021,1,9,14,30,65,379,811
2021,1,9,15,30,55,235,691
2021,1,9,16,30,32,74,405
2021,1,9,17,30,0,0,0
2021,1,9,18,30,0,0,0
2021,1,9,19,30,0,0,0
2021,1,9,20,30,0,0,0
2021,1,9,21,30,0,0,0
2021,1,9,22,30,0,0,0
2021,1,9,23,30,0,0,0
2021,1,10,0,30,0,0,0
