Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,143195,-,-,-,37.37,-122.02,-8,33,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2018,1,1,0,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,1,1,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,1,2,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,1,3,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,1,4,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,1,5,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,1,6,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,1,7,30,24.32,10,2.44,10.1,20,1027,69,307,2.12,0.12
2018,1,1,8,30,567.56,45,147.72,10.1,20,1027,69,307,2.12,0.12
2018,1,1,9,30,747.96,60,302.52,10.1,20,1027,69,307,2.12,0.12
2018,1,1,10,30,829.32,67,423.76,10.1,20,1027,69,307,2.12,0.12
2018,1,1,11,30,865.48,71,494.32,10.1,20,1027,69,307,2.12,0.12
2018,1,1,12,30,870.72,74,505.92,10.1,20,1027,69,307,2.12,0.12
2018,1,1,13,30,845.84,73,458.04,10.1,20,1027,69,307,2.12,0.12
2018,1,1,14,30,787.44,66,355.64,10.1,20,1027,69,307,2.12,0.12
2018,1,1,15,30,662.6,52,211.44,10.1,20,1027,69,307,2.12,0.12
2018,1,1,16,30,353.68,28,55.64,10.1,20,1027,69,307,2.12,0.12
2018,1,1,17,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,1,18,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,1,19,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,1,20,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,1,21,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,1,22,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,1,23,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,2,0,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,2,1,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,2,2,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,2,3,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,2,4,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,2,5,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,2,6,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,2,7,30,19.56,10,2.32,10.1,20,1027,69,307,2.12,0.12
2018,1,2,8,30,567.52,46,147.4,10.1,20,1027,69,307,2.12,0.12
2018,1,2,9,30,747.36,61,302.12,10.1,20,1027,69,307,2.12,0.12
2018,1,2,10,30,824.44,68,422.76,10.1,20,1027,69,307,2.12,0.12
2018,1,2,11,30,860.36,72,493.4,10.1,20,1027,69,307,2.12,0.12
2018,1,2,12,30,865.08,73,505.8,10.1,20,1027,69,307,2.12,0.12
2018,1,2,13,30,834.08,70,456.96,10.1,20,1027,69,307,2.12,0.12
2018,1,2,14,30,774.96,65,355.64,10.1,20,1027,69,307,2.12,0.12
2018,1,2,15,30,649.04,52,211.88,10.1,20,1027,69,307,2.12,0.12
2018,1,2,16,30,342.36,28,56.76,10.1,20,1027,69,307,2.12,0.12
2018,1,2,17,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,2,18,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,2,19,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,2,20,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,2,21,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,2,22,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,2,23,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,3,0,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,3,1,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,3,2,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,3,3,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,3,4,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,3,5,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,3,6,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,3,7,30,19.84,9,2.32,10.1,20,1027,69,307,2.12,0.12
2018,1,3,8,30,594.48,49,150.32,10.1,20,1027,69,307,2.12,0.12
2018,1,3,9,30,769.52,69,306.72,10.1,20,1027,69,307,2.12,0.12
2018,1,3,10,30,846.56,80,428.64,10.1,20,1027,69,307,2.12,0.12
2018,1,3,11,30,879.48,86,499.28,10.1,20,1027,69,307,2.12,0.12
2018,1,3,12,30,882.8,88,511.56,10.1,20,1027,69,307,2.12,0.12
2018,1,3,13,30,853.72,83,462.84,10.1,20,1027,69,307,2.12,0.12
2018,1,3,14,30,791.36,71,360.0,10.1,20,1027,69,307,2.12,0.12
2018,1,3,15,30,663.28,56,215.44,10.1,20,1027,69,307,2.12,0.12
2018,1,3,16,30,359.88,30,58.92,10.1,20,1027,69,307,2.12,0.12
2018,1,3,17,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,3,18,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,3,19,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,3,20,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,3,21,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,3,22,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,3,23,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,4,0,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,4,1,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,4,2,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,4,3,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,4,4,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,4,5,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,4,6,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,4,7,30,17.56,10,2.24,10.1,20,1027,69,307,2.12,0.12
2018,1,4,8,30,565.52,44,147.0,10.1,20,1027,69,307,2.12,0.12
2018,1,4,9,30,743.44,59,301.76,10.1,20,1027,69,307,2.12,0.12
2018,1,4,10,30,821.6,67,423.28,10.1,20,1027,69,307,2.12,0.12
2018,1,4,11,30,861.76,71,495.8,10.1,20,1027,69,307,2.12,0.12
2018,1,4,12,30,868.16,78,509.48,10.1,20,1027,69,307,2.12,0.12
2018,1,4,13,30,839.2,80,462.16,10.1,20,1027,69,307,2.12,0.12
2018,1,4,14,30,780.36,72,360.92,10.1,20,1027,69,307,2.12,0.12
2018,1,4,15,30,653.84,59,217.16,10.1,20,1027,69,307,2.12,0.12
2018,1,4,16,30,355.44,31,60.64,10.1,20,1027,69,307,2.12,0.12
2018,1,4,17,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,4,18,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,4,19,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,4,20,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,4,21,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,4,22,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,4,23,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,5,0,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,5,1,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,5,2,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,5,3,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,5,4,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,5,5,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,5,6,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,5,7,30,19.24,10,2.28,10.1,20,1027,69,307,2.12,0.12
2018,1,5,8,30,591.88,43,150.04,10.1,20,1027,69,307,2.12,0.12
2018,1,5,9,30,768.76,59,306.96,10.1,20,1027,69,307,2.12,0.12
2018,1,5,10,30,846.88,74,429.8,10.1,20,1027,69,307,2.12,0.12
2018,1,5,11,30,881.56,79,502.08,10.1,20,1027,69,307,2.12,0.12
2018,1,5,12,30,885.28,77,515.12,10.1,20,1027,69,307,2.12,0.12
2018,1,5,13,30,860.2,72,468.08,10.1,20,1027,69,307,2.12,0.12
2018,1,5,14,30,797.96,67,365.56,10.1,20,1027,69,307,2.12,0.12
2018,1,5,15,30,675.44,54,221.44,10.1,20,1027,69,307,2.12,0.12
2018,1,5,16,30,386.56,31,63.8,10.1,20,1027,69,307,2.12,0.12
2018,1,5,17,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,5,18,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,5,19,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,5,20,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,5,21,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,5,22,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,5,23,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,6,0,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,6,1,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,6,2,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,6,3,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,6,4,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,6,5,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,6,6,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,6,7,30,19.16,10,2.36,10.1,20,1027,69,307,2.12,0.12
2018,1,6,8,30,571.92,44,149.2,10.1,20,1027,69,307,2.12,0.12
2018,1,6,9,30,751.16,59,306.04,10.1,20,1027,69,307,2.12,0.12
2018,1,6,10,30,832.04,69,429.44,10.1,20,1027,69,307,2.12,0.12
2018,1,6,11,30,866.2,73,501.32,10.1,20,1027,69,307,2.12,0.12
2018,1,6,12,30,872.52,74,514.84,10.1,20,1027,69,307,2.12,0.12
2018,1,6,13,30,850.32,73,468.52,10.1,20,1027,69,307,2.12,0.12
2018,1,6,14,30,797.52,66,367.96,10.1,20,1027,69,307,2.12,0.12
2018,1,6,15,30,676.84,54,224.12,10.1,20,1027,69,307,2.12,0.12
2018,1,6,16,30,386.72,31,65.64,10.1,20,1027,69,307,2.12,0.12
2018,1,6,17,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,6,18,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,6,19,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,6,20,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,6,21,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,6,22,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,6,23,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,7,0,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,7,1,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,7,2,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,7,3,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,7,4,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,7,5,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,7,6,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,7,7,30,17.24,11,2.28,10.1,20,1027,69,307,2.12,0.12
2018,1,7,8,30,564.36,47,148.2,10.1,20,1027,69,307,2.12,0.12
2018,1,7,9,30,748.36,63,305.28,10.1,20,1027,69,307,2.12,0.12
2018,1,7,10,30,828.4,72,428.88,10.1,20,1027,69,307,2.12,0.12
2018,1,7,11,30,865.28,75,502.2,10.1,20,1027,69,307,2.12,0.12
2018,1,7,12,30,873.4,74,516.8,10.1,20,1027,69,307,2.12,0.12
2018,1,7,13,30,851.0,69,470.84,10.1,20,1027,69,307,2.12,0.12
2018,1,7,14,30,795.8,63,370.24,10.1,20,1027,69,307,2.12,0.12
2018,1,7,15,30,676.8,52,226.56,10.1,20,1027,69,307,2.12,0.12
2018,1,7,16,30,390.4,30,67.84,10.1,20,1027,69,307,2.12,0.12
2018,1,7,17,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,7,18,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,7,19,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,7,20,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,7,21,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,7,22,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,7,23,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,8,0,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,8,1,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,8,2,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,8,3,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,8,4,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,8,5,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,8,6,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,8,7,30,18.64,10,2.32,10.1,20,1027,69,307,2.12,0.12
2018,1,8,8,30,572.52,44,148.8,10.1,20,1027,69,307,2.12,0.12
2018,1,8,9,30,749.96,56,305.2,10.1,20,1027,69,307,2.12,0.12
2018,1,8,10,30,824.56,62,428.04,10.1,20,1027,69,307,2.12,0.12
2018,1,8,11,30,859.64,66,500.88,10.1,20,1027,69,307,2.12,0.12
2018,1,8,12,30,865.56,72,515.6,10.1,20,1027,69,307,2.12,0.12
2018,1,8,13,30,841.16,77,470.4,10.1,20,1027,69,307,2.12,0.12
2018,1,8,14,30,783.36,72,370.56,10.1,20,1027,69,307,2.12,0.12
2018,1,8,15,30,662.84,58,227.52,10.1,20,1027,69,307,2.12,0.12
2018,1,8,16,30,378.76,31,69.24,10.1,20,1027,69,307,2.12,0.12
2018,1,8,17,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,8,18,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,8,19,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,8,20,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,8,21,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,8,22,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,8,23,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,9,0,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,9,1,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,9,2,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,9,3,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,9,4,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,9,5,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,9,6,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,9,7,30,19.68,10,2.4,10.1,20,1027,69,307,2.12,0.12
2018,1,9,8,30,555.12,45,148.8,10.1,20,1027,69,307,2.12,0.12
2018,1,9,9,30,740.12,68,306.68,10.1,20,1027,69,307,2.12,0.12
2018,1,9,10,30,822.6,87,431.32,10.1,20,1027,69,307,2.12,0.12
2018,1,9,11,30,859.48,99,505.36,10.1,20,1027,69,307,2.12,0.12
2018,1,9,12,30,863.84,105,519.96,10.1,20,1027,69,307,2.12,0.12
2018,1,9,13,30,838.96,106,474.32,10.1,20,1027,69,307,2.12,0.12
2018,1,9,14,30,782.0,97,374.04,10.1,20,1027,69,307,2.12,0.12
2018,1,9,15,30,661.64,77,230.48,10.1,20,1027,69,307,2.12,0.12
2018,1,9,16,30,382.24,42,71.4,10.1,20,1027,69,307,2.12,0.12
2018,1,9,17,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,9,18,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,9,19,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,9,20,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,9,21,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,9,22,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,9,23,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,10,0,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,10,1,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,10,2,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,10,3,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,10,4,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,10,5,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,10,6,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,10,7,30,19.28,10,2.36,10.1,20,1027,69,307,2.12,0.12
2018,1,10,8,30,573.32,46,150.2,10.1,20,1027,69,307,2.12,0.12
2018,1,10,9,30,752.88,65,308.32,10.1,20,1027,69,307,2.12,0.12
2018,1,10,10,30,831.96,77,433.04,10.1,20,1027,69,307,2.12,0.12
2018,1,10,11,30,867.96,82,507.4,10.1,20,1027,69,307,2.12,0.12
2018,1,10,12,30,872.72,87,522.84,10.1,20,1027,69,307,2.12,0.12
2018,1,10,13,30,846.96,89,477.64,10.1,20,1027,69,307,2.12,0.12
2018,1,10,14,30,791.36,79,377.48,10.1,20,1027,69,307,2.12,0.12
2018,1,10,15,30,672.52,63,233.92,10.1,20,1027,69,307,2.12,0.12
2018,1,10,16,30,395.28,36,74.04,10.1,20,1027,69,307,2.12,0.12
2018,1,10,17,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,10,18,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,10,19,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,10,20,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,10,21,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,10,22,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,10,23,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,11,0,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,11,1,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,11,2,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,11,3,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,11,4,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,11,5,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,11,6,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,11,7,30,17.64,10,2.4,10.1,20,1027,69,307,2.12,0.12
2018,1,11,8,30,556.12,47,149.76,10.1,20,1027,69,307,2.12,0.12
2018,1,11,9,30,742.68,62,308.44,10.1,20,1027,69,307,2.12,0.12
2018,1,11,10,30,825.32,70,433.84,10.1,20,1027,69,307,2.12,0.12
2018,1,11,11,30,859.56,73,508.12,10.1,20,1027,69,307,2.12,0.12
2018,1,11,12,30,864.76,75,524.04,10.1,20,1027,69,307,2.12,0.12
2018,1,11,13,30,842.28,73,480.0,10.1,20,1027,69,307,2.12,0.12
2018,1,11,14,30,784.6,67,380.16,10.1,20,1027,69,307,2.12,0.12
2018,1,11,15,30,667.72,55,236.76,10.1,20,1027,69,307,2.12,0.12
2018,1,11,16,30,396.84,33,76.56,10.1,20,1027,69,307,2.12,0.12
2018,1,11,17,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,11,18,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,11,19,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,11,20,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,11,21,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,11,22,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,11,23,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,12,0,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,12,1,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,12,2,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,12,3,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,12,4,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,12,5,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,12,6,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,12,7,30,20.04,11,2.48,10.1,20,1027,69,307,2.12,0.12
2018,1,12,8,30,578.88,42,152.8,10.1,20,1027,69,307,2.12,0.12
2018,1,12,9,30,759.44,57,312.68,10.1,20,1027,69,307,2.12,0.12
2018,1,12,10,30,835.36,66,438.72,10.1,20,1027,69,307,2.12,0.12
2018,1,12,11,30,872.32,70,514.36,10.1,20,1027,69,307,2.12,0.12
2018,1,12,12,30,880.84,73,531.12,10.1,20,1027,69,307,2.12,0.12
2018,1,12,13,30,863.2,75,487.68,10.1,20,1027,69,307,2.12,0.12
2018,1,12,14,30,810.64,68,387.96,10.1,20,1027,69,307,2.12,0.12
2018,1,12,15,30,700.76,56,243.84,10.1,20,1027,69,307,2.12,0.12
2018,1,12,16,30,436.48,34,81.12,10.1,20,1027,69,307,2.12,0.12
2018,1,12,17,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,12,18,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,12,19,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,12,20,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,12,21,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,12,22,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,12,23,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,13,0,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,13,1,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,13,2,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,13,3,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,13,4,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,13,5,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,13,6,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,13,7,30,102.96,13,9.88,10.1,20,1027,69,307,2.12,0.12
2018,1,13,8,30,591.52,46,155.72,10.1,20,1027,69,307,2.12,0.12
2018,1,13,9,30,771.92,62,317.92,10.1,20,1027,69,307,2.12,0.12
2018,1,13,10,30,852.68,69,446.0,10.1,20,1027,69,307,2.12,0.12
2018,1,13,11,30,889.88,71,523.28,10.1,20,1027,69,307,2.12,0.12
2018,1,13,12,30,897.52,72,540.24,10.1,20,1027,69,307,2.12,0.12
2018,1,13,13,30,876.28,70,496.2,10.1,20,1027,69,307,2.12,0.12
2018,1,13,14,30,824.52,65,395.48,10.1,20,1027,69,307,2.12,0.12
2018,1,13,15,30,714.96,54,250.2,10.1,20,1027,69,307,2.12,0.12
2018,1,13,16,30,455.2,34,85.24,10.1,20,1027,69,307,2.12,0.12
2018,1,13,17,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,13,18,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,13,19,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,13,20,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,13,21,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,13,22,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,13,23,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,14,0,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,14,1,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,14,2,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,14,3,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
2018,1,14,4,30,0.0,0,0.0,10.1,20,1027,69,307,2.12,0.12
