Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,143195,-,-,-,37.37,-122.02,-8,33,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2018,1,1,0,30,0,0,0,10.100000000000001,11,1027,94.10000000000001,307,0.7000000000000001,0.12
2018,1,1,1,30,0,0,0,10,10.8,1027,94.72,332,0.7000000000000001,0.12
2018,1,1,2,30,0,0,0,9.8,10.5,1027,95.44,352,0.7000000000000001,0.12
2018,1,1,3,30,0,0,0,9.600000000000001,10.200000000000001,1027,95.88,356,0.7000000000000001,0.12
2018,1,1,4,30,0,0,0,9.3,10,1027,95.60000000000001,344,0.7000000000000001,0.12
2018,1,1,5,30,0,0,0,9.1,9.8,1027,95.46000000000001,329,0.7000000000000001,0.12
2018,1,1,6,30,0,0,0,8.9,9.700000000000001,1028,94.76,323,0.7000000000000001,0.12
2018,1,1,7,30,90,10,11,8.700000000000001,10.100000000000001,1028,91,336,0.7000000000000001,0.12
2018,1,1,8,30,126,66,89,8.9,11.4,1028,84.48,179,0.9,0.12
2018,1,1,9,30,309,118,217,9.3,13.3,1029,76.97,18,1.3,0.12
2018,1,1,10,30,435,146,331,9.5,15.100000000000001,1028,69,26,1.5,0.12
2018,1,1,11,30,642,124,434,9.200000000000001,16.7,1028,61.31,27,1.3,0.12
2018,1,1,12,30,644,126,444,8.6,17.7,1027,55.36,20,1.1,0.12
2018,1,1,13,30,529,139,379,8.3,18.2,1027,52.370000000000005,12,1,0.12
2018,1,1,14,30,564,97,304,8.200000000000001,18,1026,52.57,9,0.9,0.12
2018,1,1,15,30,345,79,162,9.1,17.7,1026,56.980000000000004,9,0.8,0.12
2018,1,1,16,30,40,29,32,9,14.8,1026,68.4,23,0.9,0.12
2018,1,1,17,30,0,0,0,8,13.5,1026,69.25,43,1,0.12
2018,1,1,18,30,0,0,0,8,12.8,1026,72.83,62,1,0.12
2018,1,1,19,30,0,0,0,7.9,12.600000000000001,1027,73.3,83,1,0.12
2018,1,1,20,30,0,0,0,7.6000000000000005,12.5,1027,72.25,104,1,0.12
2018,1,1,21,30,0,0,0,7.6000000000000005,12.600000000000001,1027,71.54,118,0.9,0.12
2018,1,1,22,30,0,0,0,7.6000000000000005,12.600000000000001,1027,71.62,127,0.9,0.12
2018,1,1,23,30,0,0,0,7.6000000000000005,12.5,1027,72.05,135,1,0.12
2018,1,2,0,30,0,0,0,7.7,12.3,1027,73.39,137,1,0.12
2018,1,2,1,30,0,0,0,7.7,12.200000000000001,1027,74.16,125,1,0.12
2018,1,2,2,30,0,0,0,7.6000000000000005,11.8,1026,75.67,110,1.1,0.12
2018,1,2,3,30,0,0,0,7.5,11.4,1026,77.02,102,1.1,0.12
2018,1,2,4,30,0,0,0,7.4,11,1026,78.24,98,1.1,0.12
2018,1,2,5,30,0,0,0,7.2,10.600000000000001,1026,79.35000000000001,97,1.1,0.12
2018,1,2,6,30,0,0,0,7,10.3,1026,79.99,97,1.1,0.12
2018,1,2,7,30,0,6,6,7,11.200000000000001,1027,75.3,92,1.1,0.12
2018,1,2,8,30,31,65,71,8,13.100000000000001,1027,71.17,89,1.3,0.12
2018,1,2,9,30,51,120,136,7.7,14.9,1027,61.92,81,1.5,0.12
2018,1,2,10,30,156,184,250,8.1,16.900000000000002,1027,56.18,70,1.3,0.12
2018,1,2,11,30,0,78,78,8.1,18.5,1026,50.85,61,1.2000000000000002,0.12
2018,1,2,12,30,0,91,91,8.1,19.3,1025,48.36,59,1.2000000000000002,0.12
2018,1,2,13,30,78,182,218,7.9,19.400000000000002,1024,47.35,54,1.3,0.12
2018,1,2,14,30,95,150,185,8.200000000000001,18.7,1024,50.33,49,1.1,0.12
2018,1,2,15,30,167,93,133,9.9,18.1,1024,58.75,51,0.9,0.12
2018,1,2,16,30,22,30,32,9.8,14.700000000000001,1024,72.39,48,1,0.12
2018,1,2,17,30,0,0,0,9.1,13.4,1024,75.28,53,1,0.12
2018,1,2,18,30,0,0,0,9,12.5,1025,79.3,63,1,0.12
2018,1,2,19,30,0,0,0,8.8,11.9,1025,81.22,74,1,0.12
2018,1,2,20,30,0,0,0,8.700000000000001,11.5,1024,82.86,79,1,0.12
2018,1,2,21,30,0,0,0,8.700000000000001,11.200000000000001,1024,84.49,83,1,0.12
2018,1,2,22,30,0,0,0,8.700000000000001,10.9,1023,86.22,86,1.1,0.12
2018,1,2,23,30,0,0,0,8.700000000000001,10.5,1023,88.62,88,1.1,0.12
2018,1,3,0,30,0,0,0,8.8,10.200000000000001,1023,90.83,98,1.1,0.12
2018,1,3,1,30,0,0,0,8.8,10.3,1023,90.61,115,1.2000000000000002,0.12
2018,1,3,2,30,0,0,0,8.700000000000001,10.200000000000001,1023,90.49,123,1.2000000000000002,0.12
2018,1,3,3,30,0,0,0,8.4,10.100000000000001,1022,89.49,125,1.2000000000000002,0.12
2018,1,3,4,30,0,0,0,8.200000000000001,10.100000000000001,1022,87.8,124,1.2000000000000002,0.12
2018,1,3,5,30,0,0,0,7.800000000000001,10.200000000000001,1022,85.28,121,1.2000000000000002,0.12
2018,1,3,6,30,0,0,0,7.5,10.5,1021,81.46000000000001,125,1.2000000000000002,0.12
2018,1,3,7,30,0,5,5,7,11.200000000000001,1022,75.46000000000001,134,1.1,0.12
2018,1,3,8,30,0,37,37,7.2,12.5,1022,70.24,153,0.9,0.12
2018,1,3,9,30,0,17,17,8.200000000000001,13.600000000000001,1023,70.01,187,0.8,0.12
2018,1,3,10,30,0,43,43,8.8,14.4,1023,68.99,224,0.9,0.12
2018,1,3,11,30,0,16,16,9.200000000000001,14.9,1023,68.86,250,0.7000000000000001,0.12
2018,1,3,12,30,0,33,33,9.600000000000001,15,1022,70.23,172,1,0.12
2018,1,3,13,30,0,39,39,9.700000000000001,14.9,1021,71,84,2,0.12
2018,1,3,14,30,0,21,21,9.9,15,1020,71.43,90,2.4000000000000004,0.12
2018,1,3,15,30,13,67,70,9.9,15,1020,71.44,94,2.3000000000000003,0.12
2018,1,3,16,30,0,19,19,10,13.3,1021,80.67,138,1.3,0.12
2018,1,3,17,30,0,0,0,9.600000000000001,13.4,1021,77.99,151,2,0.12
2018,1,3,18,30,0,0,0,9.9,13.700000000000001,1021,77.66,150,2.4000000000000004,0.12
2018,1,3,19,30,0,0,0,10.200000000000001,13.100000000000001,1021,82.7,141,2.1,0.12
2018,1,3,20,30,0,0,0,10.4,12.600000000000001,1021,86.29,135,1.9000000000000001,0.12
2018,1,3,21,30,0,0,0,10.600000000000001,12.9,1021,86.07000000000001,138,2.2,0.12
2018,1,3,22,30,0,0,0,11.100000000000001,13.4,1022,86.24,152,2.3000000000000003,0.12
2018,1,3,23,30,0,0,0,11.5,13.3,1022,88.73,167,2,0.12
2018,1,4,0,30,0,0,0,11.5,13.100000000000001,1022,90.25,173,1.7000000000000002,0.12
2018,1,4,1,30,0,0,0,11.600000000000001,12.9,1022,91.87,166,1.6,0.12
2018,1,4,2,30,0,0,0,11.700000000000001,12.9,1022,92.16,155,1.6,0.12
2018,1,4,3,30,0,0,0,11.600000000000001,12.8,1022,92.60000000000001,146,1.7000000000000002,0.12
2018,1,4,4,30,0,0,0,11.5,12.5,1022,93.63,140,1.7000000000000002,0.12
2018,1,4,5,30,0,0,0,11.3,12.3,1022,93.32000000000001,139,1.8,0.12
2018,1,4,6,30,0,0,0,11.200000000000001,12.3,1022,92.72,142,1.9000000000000001,0.12
2018,1,4,7,30,0,5,5,11.3,13.4,1023,87.27,148,2.2,0.12
2018,1,4,8,30,87,60,76,12.600000000000001,15.3,1023,83.74,154,2.5,0.12
2018,1,4,9,30,462,98,247,13.9,17.3,1024,80.37,164,2.8000000000000003,0.12
2018,1,4,10,30,624,106,373,14.9,19.200000000000003,1023,76.35000000000001,179,3.2,0.12
2018,1,4,11,30,841,71,481,14.4,20.200000000000003,1023,69.34,188,3.5,0.12
2018,1,4,12,30,559,137,415,13.700000000000001,20.5,1022,65.12,192,3.6,0.12
2018,1,4,13,30,233,194,301,13.5,20.3,1022,65.16,193,3.5,0.12
2018,1,4,14,30,538,102,303,13.600000000000001,19.6,1022,68.23,194,3,0.12
2018,1,4,15,30,601,59,207,13.9,19.200000000000003,1022,71.24,195,2.7,0.12
2018,1,4,16,30,300,31,58,14.200000000000001,15.9,1023,89.87,197,1.2000000000000002,0.12
2018,1,4,17,30,0,0,0,13.8,14.5,1024,95.39,194,1.2000000000000002,0.12
2018,1,4,18,30,0,0,0,13.8,14.200000000000001,1024,97.26,188,1.2000000000000002,0.12
2018,1,4,19,30,0,0,0,13.8,14.3,1025,96.72,183,1.4000000000000001,0.12
2018,1,4,20,30,0,0,0,13.9,14.600000000000001,1025,95.63,180,1.6,0.12
2018,1,4,21,30,0,0,0,13.9,14.8,1025,94.57000000000001,178,1.7000000000000002,0.12
2018,1,4,22,30,0,0,0,13.9,14.8,1025,94.28,177,1.7000000000000002,0.12
2018,1,4,23,30,0,0,0,13.8,14.600000000000001,1025,94.99,174,1.6,0.12
2018,1,5,0,30,0,0,0,13.600000000000001,14.4,1025,94.96000000000001,169,1.5,0.12
2018,1,5,1,30,0,0,0,13.5,14.3,1025,94.83,166,1.4000000000000001,0.12
2018,1,5,2,30,0,0,0,13.5,14.3,1025,94.76,163,1.4000000000000001,0.12
2018,1,5,3,30,0,0,0,13.4,14.3,1025,94.52,162,1.4000000000000001,0.12
2018,1,5,4,30,0,0,0,13.4,14.4,1025,93.77,165,1.4000000000000001,0.12
2018,1,5,5,30,0,0,0,13.5,14.4,1025,94.11,168,1.4000000000000001,0.12
2018,1,5,6,30,0,0,0,13.5,14.5,1026,93.7,170,1.4000000000000001,0.12
2018,1,5,7,30,0,4,4,13.5,15.100000000000001,1026,90.41,171,1.4000000000000001,0.12
2018,1,5,8,30,10,62,64,14.200000000000001,16,1027,89.27,171,1.5,0.12
2018,1,5,9,30,0,58,58,14.8,16.7,1027,88.44,175,1.6,0.12
2018,1,5,10,30,73,134,165,15.100000000000001,17.1,1027,88.11,187,1.7000000000000002,0.12
2018,1,5,11,30,50,203,227,15.3,17.5,1027,86.9,203,1.7000000000000002,0.12
2018,1,5,12,30,125,216,279,15.200000000000001,17.5,1027,86.64,220,1.8,0.12
2018,1,5,13,30,79,147,183,15,17.3,1027,86.10000000000001,236,1.8,0.12
2018,1,5,14,30,0,34,34,14.700000000000001,16.7,1027,87.87,250,1.6,0.12
2018,1,5,15,30,0,36,36,14.5,16.400000000000002,1027,88.41,256,1.3,0.12
2018,1,5,16,30,0,10,10,14,14.8,1027,94.73,273,0.8,0.12
2018,1,5,17,30,0,0,0,13.200000000000001,14.100000000000001,1028,94.51,283,1.1,0.12
2018,1,5,18,30,0,0,0,12.5,13.700000000000001,1028,92.65,287,1.5,0.12
2018,1,5,19,30,0,0,0,11.8,13.200000000000001,1028,91.21000000000001,287,1.8,0.12
2018,1,5,20,30,0,0,0,11.200000000000001,12.700000000000001,1029,90.60000000000001,287,1.9000000000000001,0.12
2018,1,5,21,30,0,0,0,10.8,12.4,1029,89.71000000000001,289,1.9000000000000001,0.12
2018,1,5,22,30,0,0,0,10.4,12.100000000000001,1028,89.52,292,1.7000000000000002,0.12
2018,1,5,23,30,0,0,0,10.200000000000001,11.8,1028,89.73,296,1.3,0.12
2018,1,6,0,30,0,0,0,10,11.5,1028,90.22,301,1.1,0.12
2018,1,6,1,30,0,0,0,9.8,11.4,1028,89.73,303,1,0.12
2018,1,6,2,30,0,0,0,9.600000000000001,11.200000000000001,1028,89.78,299,0.9,0.12
2018,1,6,3,30,0,0,0,9.4,11,1027,89.75,289,0.8,0.12
2018,1,6,4,30,0,0,0,9.3,10.8,1027,90.29,277,0.8,0.12
2018,1,6,5,30,0,0,0,9.1,10.600000000000001,1027,90.42,261,0.9,0.12
2018,1,6,6,30,0,0,0,9.1,10.5,1027,90.77,259,0.9,0.12
2018,1,6,7,30,58,8,9,9.1,11.200000000000001,1028,87.06,270,1.1,0.12
2018,1,6,8,30,410,56,130,10.200000000000001,12.600000000000001,1028,85.17,274,1.4000000000000001,0.12
2018,1,6,9,30,765,59,307,10.5,13.9,1029,80.22,277,1.7000000000000002,0.12
2018,1,6,10,30,840,69,430,10.200000000000001,15.200000000000001,1028,71.85000000000001,284,1.9000000000000001,0.12
2018,1,6,11,30,731,107,465,9.4,16.400000000000002,1028,63.09,294,2.2,0.12
2018,1,6,12,30,550,153,429,8.9,16.8,1027,59.44,299,2.3000000000000003,0.12
2018,1,6,13,30,695,105,427,8.5,16.8,1026,58.18,294,2,0.12
2018,1,6,14,30,534,107,309,8.1,16.400000000000002,1026,58.120000000000005,292,1.8,0.12
2018,1,6,15,30,581,62,208,7.9,16,1026,58.77,294,1.8,0.12
2018,1,6,16,30,394,31,68,8.6,12.5,1026,77.34,321,1,0.12
2018,1,6,17,30,0,0,0,7.800000000000001,11,1026,80.4,344,1.1,0.12
2018,1,6,18,30,0,0,0,7.6000000000000005,10.5,1027,82.47,179,1.1,0.12
2018,1,6,19,30,0,0,0,7.6000000000000005,10.200000000000001,1027,83.67,7,1,0.12
2018,1,6,20,30,0,0,0,7.5,10.200000000000001,1027,83.15,7,0.8,0.12
2018,1,6,21,30,0,0,0,7.4,10,1027,84.06,180,0.8,0.12
2018,1,6,22,30,0,0,0,7.4,9.3,1027,88.07000000000001,182,0.8,0.12
2018,1,6,23,30,0,0,0,7.4,9.200000000000001,1027,88.3,24,0.8,0.12
2018,1,7,0,30,0,0,0,7.300000000000001,9.3,1027,87.21000000000001,58,0.7000000000000001,0.12
2018,1,7,1,30,0,0,0,7.2,8.9,1027,89.32000000000001,77,0.7000000000000001,0.12
2018,1,7,2,30,0,0,0,7.2,8.4,1026,91.92,84,0.7000000000000001,0.12
2018,1,7,3,30,0,0,0,7,7.9,1026,94.36,87,0.8,0.12
2018,1,7,4,30,0,0,0,7,7.800000000000001,1025,94.43,89,0.8,0.12
2018,1,7,5,30,0,0,0,7,7.6000000000000005,1025,95.79,91,0.9,0.12
2018,1,7,6,30,0,0,0,7,7.300000000000001,1025,97.65,94,0.9,0.12
2018,1,7,7,30,0,5,5,6.9,8.200000000000001,1025,91.52,105,1.2000000000000002,0.12
2018,1,7,8,30,315,36,93,7.300000000000001,9.600000000000001,1025,85.49,118,1.5,0.12
2018,1,7,9,30,0,80,80,7.7,10.8,1025,81.38,122,1.8,0.12
2018,1,7,10,30,0,104,104,8.4,12.5,1025,76.03,125,2.1,0.12
2018,1,7,11,30,42,197,218,8.9,13.9,1024,72.06,138,2.2,0.12
2018,1,7,12,30,8,165,169,9.4,14.9,1024,69.47,154,2,0.12
2018,1,7,13,30,47,183,205,9.600000000000001,15.200000000000001,1023,69.05,168,1.5,0.12
2018,1,7,14,30,6,91,93,9.700000000000001,14.600000000000001,1023,72.52,174,0.9,0.12
2018,1,7,15,30,99,97,122,10.100000000000001,14,1023,77.28,173,0.6000000000000001,0.12
2018,1,7,16,30,3,31,31,9.700000000000001,12.600000000000001,1022,82.36,133,0.8,0.12
2018,1,7,17,30,0,0,0,9.700000000000001,12.100000000000001,1022,85.02,146,0.8,0.12
2018,1,7,18,30,0,0,0,9.700000000000001,11.700000000000001,1022,87.77,165,0.9,0.12
2018,1,7,19,30,0,0,0,9.8,11.200000000000001,1022,90.91,175,0.9,0.12
2018,1,7,20,30,0,0,0,9.8,10.9,1022,92.79,175,0.9,0.12
2018,1,7,21,30,0,0,0,9.8,10.700000000000001,1022,94.24,172,0.9,0.12
2018,1,7,22,30,0,0,0,9.8,10.700000000000001,1021,94.48,172,1,0.12
2018,1,7,23,30,0,0,0,9.9,10.8,1021,94.22,174,1.1,0.12
2018,1,8,0,30,0,0,0,10,11,1020,93.37,164,1.1,0.12
2018,1,8,1,30,0,0,0,10,11,1020,93.63,146,1.1,0.12
2018,1,8,2,30,0,0,0,10,11,1019,93.78,134,1.1,0.12
2018,1,8,3,30,0,0,0,10.200000000000001,11.3,1018,92.7,129,1.1,0.12
2018,1,8,4,30,0,0,0,10.4,11.600000000000001,1017,92.57000000000001,130,1.1,0.12
2018,1,8,5,30,0,0,0,10.600000000000001,11.8,1017,92.22,137,1.2000000000000002,0.12
2018,1,8,6,30,0,0,0,10.700000000000001,12.100000000000001,1017,91.3,148,1.5,0.12
2018,1,8,7,30,0,2,2,11,12.600000000000001,1016,89.72,155,2,0.12
2018,1,8,8,30,0,10,10,11.4,13.200000000000001,1016,88.89,155,2.5,0.12
2018,1,8,9,30,0,8,8,12,13.9,1016,88.14,155,2.9000000000000004,0.12
2018,1,8,10,30,0,8,8,12.5,14.5,1015,87.8,158,3,0.12
2018,1,8,11,30,0,20,20,13.100000000000001,15,1014,88.15,165,3,0.12
2018,1,8,12,30,0,28,28,13.5,15.3,1014,89.29,175,2.7,0.12
2018,1,8,13,30,0,30,30,13.8,15.5,1013,89.53,183,2.3000000000000003,0.12
2018,1,8,14,30,0,62,62,13.700000000000001,15.200000000000001,1013,90.84,184,1.9000000000000001,0.12
2018,1,8,15,30,0,21,21,13.3,14.9,1012,90.34,181,1.6,0.12
2018,1,8,16,30,0,14,14,12.8,14,1011,92.62,161,1.2000000000000002,0.12
2018,1,8,17,30,0,0,0,12.600000000000001,13.8,1011,92.58,144,1,0.12
2018,1,8,18,30,0,0,0,12.700000000000001,14.100000000000001,1010,91.53,135,1.1,0.12
2018,1,8,19,30,0,0,0,13,14.4,1009,91.57000000000001,142,1.6,0.12
2018,1,8,20,30,0,0,0,13.3,14.600000000000001,1009,91.64,154,2,0.12
2018,1,8,21,30,0,0,0,13.200000000000001,14.5,1009,91.85000000000001,156,2.1,0.12
2018,1,8,22,30,0,0,0,13,14.5,1008,90.42,145,2.1,0.12
2018,1,8,23,30,0,0,0,13.100000000000001,14.600000000000001,1007,90.55,132,2.3000000000000003,0.12
2018,1,9,0,30,0,0,0,13.100000000000001,14.600000000000001,1006,90.77,125,2.3000000000000003,0.12
2018,1,9,1,30,0,0,0,13,14.200000000000001,1006,92.58,119,2.1,0.12
2018,1,9,2,30,0,0,0,12.600000000000001,13.8,1005,92.19,113,1.9000000000000001,0.12
2018,1,9,3,30,0,0,0,12.200000000000001,13.8,1005,90.31,112,1.9000000000000001,0.12
2018,1,9,4,30,0,0,0,12.3,13.600000000000001,1005,91.97,111,1.6,0.12
2018,1,9,5,30,0,0,0,11.8,12.9,1006,93.25,102,1.2000000000000002,0.12
2018,1,9,6,30,0,0,0,11.3,12.700000000000001,1006,90.92,85,1,0.12
2018,1,9,7,30,0,3,3,11.3,13.4,1007,87.16,44,1,0.12
2018,1,9,8,30,0,20,20,12.3,14.600000000000001,1008,86.06,181,1.1,0.12
2018,1,9,9,30,0,7,7,12.9,15.5,1009,84.38,353,1.1,0.12
2018,1,9,10,30,0,7,7,13,15.9,1009,82.87,212,0.9,0.12
2018,1,9,11,30,25,158,170,12.8,15.9,1009,82,88,0.9,0.12
2018,1,9,12,30,0,38,38,12.600000000000001,15.8,1009,81.27,139,0.8,0.12
2018,1,9,13,30,0,29,29,12.3,15.5,1010,81.37,205,0.8,0.12
2018,1,9,14,30,21,95,103,12.100000000000001,14.9,1011,83.24,247,1.2000000000000002,0.12
2018,1,9,15,30,428,70,181,12,14.600000000000001,1012,84.32000000000001,252,1.5,0.12
2018,1,9,16,30,96,30,40,11.9,13.4,1013,90.60000000000001,261,1.4000000000000001,0.12
2018,1,9,17,30,0,0,0,11.4,13,1015,90.23,267,1.9000000000000001,0.12
2018,1,9,18,30,0,0,0,11,12.8,1016,88.94,274,2.5,0.12
2018,1,9,19,30,0,0,0,10.700000000000001,12.5,1017,88.52,276,2.8000000000000003,0.12
2018,1,9,20,30,0,0,0,10.3,12.200000000000001,1018,88.11,276,2.7,0.12
2018,1,9,21,30,0,0,0,9.9,11.600000000000001,1018,89.38,275,2.5,0.12
2018,1,9,22,30,0,0,0,9.4,11,1019,89.97,276,2.3000000000000003,0.12
2018,1,9,23,30,0,0,0,9,10.700000000000001,1019,89.22,278,2.4000000000000004,0.12
2018,1,10,0,30,0,0,0,8.8,10.600000000000001,1020,88.65,281,2.4000000000000004,0.12
2018,1,10,1,30,0,0,0,8.5,10.3,1021,88.81,283,2.1,0.12
2018,1,10,2,30,0,0,0,8.200000000000001,9.8,1021,89.85000000000001,282,1.9000000000000001,0.12
2018,1,10,3,30,0,0,0,7.9,9.5,1022,89.85000000000001,278,1.6,0.12
2018,1,10,4,30,0,0,0,7.9,9.3,1023,91.09,272,1.4000000000000001,0.12
2018,1,10,5,30,0,0,0,7.800000000000001,9.1,1024,91.58,266,1.4000000000000001,0.12
2018,1,10,6,30,0,0,0,7.7,9.600000000000001,1025,87.99,265,1.4000000000000001,0.12
2018,1,10,7,30,0,3,3,8,10.8,1025,82.96000000000001,263,1.5,0.12
2018,1,10,8,30,0,35,35,8.9,11.9,1026,81.95,253,1.7000000000000002,0.12
2018,1,10,9,30,29,49,59,9.200000000000001,12.4,1026,80.57000000000001,240,1.9000000000000001,0.12
2018,1,10,10,30,6,136,139,9.3,12.700000000000001,1026,79.85000000000001,226,2,0.12
2018,1,10,11,30,2,132,133,9.8,13,1026,81.16,214,2.1,0.12
2018,1,10,12,30,1,115,116,10.5,13.4,1025,82.37,209,2.1,0.12
2018,1,10,13,30,44,184,205,11,13.700000000000001,1025,83.76,207,2,0.12
2018,1,10,14,30,106,113,154,11.5,13.9,1025,85.4,204,1.6,0.12
2018,1,10,15,30,194,71,122,11.9,14,1026,87.27,202,1.3,0.12
2018,1,10,16,30,118,26,38,12,13,1026,93.4,211,0.7000000000000001,0.12
2018,1,10,17,30,0,0,0,11.700000000000001,12.700000000000001,1027,93.65,219,0.7000000000000001,0.12
2018,1,10,18,30,0,0,0,11.700000000000001,12.600000000000001,1027,93.99,231,0.8,0.12
2018,1,10,19,30,0,0,0,11.5,12.200000000000001,1027,95.72,249,0.9,0.12
2018,1,10,20,30,0,0,0,11.3,11.600000000000001,1028,98.24000000000001,266,1,0.12
2018,1,10,21,30,0,0,0,11.200000000000001,11.3,1028,99.01,277,1,0.12
2018,1,10,22,30,0,0,0,11,11.100000000000001,1028,99.34,285,1,0.12
2018,1,10,23,30,0,0,0,10.8,11,1028,98.97,291,1,0.12
2018,1,11,0,30,0,0,0,10.700000000000001,11.100000000000001,1028,97.3,297,1,0.12
2018,1,11,1,30,0,0,0,10.600000000000001,11.3,1029,95.64,304,0.9,0.12
2018,1,11,2,30,0,0,0,10.600000000000001,11.5,1029,94.03,311,0.9,0.12
2018,1,11,3,30,0,0,0,10.600000000000001,11.700000000000001,1029,92.75,317,0.8,0.12
2018,1,11,4,30,0,0,0,10.5,11.8,1029,92,322,0.7000000000000001,0.12
2018,1,11,5,30,0,0,0,10.5,12,1030,90.78,321,0.6000000000000001,0.12
2018,1,11,6,30,0,0,0,10.600000000000001,12.200000000000001,1030,89.8,306,0.4,0.12
2018,1,11,7,30,19,4,4,10.700000000000001,12.700000000000001,1031,87.36,239,0.30000000000000004,0.12
2018,1,11,8,30,0,25,25,11.100000000000001,13.600000000000001,1032,84.75,174,0.5,0.12
2018,1,11,9,30,7,75,77,11.600000000000001,14.9,1032,80.71000000000001,164,1,0.12
2018,1,11,10,30,130,189,246,11.700000000000001,16.1,1031,75.03,169,1.2000000000000002,0.12
2018,1,11,11,30,369,195,379,11.700000000000001,17.2,1030,70.25,203,0.9,0.12
2018,1,11,12,30,348,206,385,11.8,17.900000000000002,1030,67.73,260,1,0.12
2018,1,11,13,30,476,159,386,12.100000000000001,18.1,1029,67.86,298,1.4000000000000001,0.12
2018,1,11,14,30,241,158,253,12.200000000000001,17.7,1029,70.4,311,1.7000000000000002,0.12
2018,1,11,15,30,512,72,208,12.4,17.3,1029,72.73,315,1.7000000000000002,0.12
2018,1,11,16,30,53,39,45,12.600000000000001,14.200000000000001,1030,90.11,323,0.9,0.12
2018,1,11,17,30,0,0,0,11.5,12.600000000000001,1030,93.17,324,0.9,0.12
2018,1,11,18,30,0,0,0,11.4,11.8,1031,97.21000000000001,323,1,0.12
2018,1,11,19,30,0,0,0,11.100000000000001,11.100000000000001,1031,100,322,1,0.12
2018,1,11,20,30,0,0,0,10.600000000000001,10.600000000000001,1031,100,321,1,0.12
2018,1,11,21,30,0,0,0,10.3,10.3,1031,100,322,1,0.12
2018,1,11,22,30,0,0,0,10.200000000000001,10.200000000000001,1031,100,325,1,0.12
2018,1,11,23,30,0,0,0,10.100000000000001,10.100000000000001,1031,100,328,1,0.12
2018,1,12,0,30,0,0,0,10,10,1032,100,333,1.1,0.12
2018,1,12,1,30,0,0,0,9.8,9.8,1032,100,338,1.1,0.12
2018,1,12,2,30,0,0,0,9.5,9.5,1032,100,342,1.1,0.12
2018,1,12,3,30,0,0,0,9.200000000000001,9.200000000000001,1032,100,345,1.1,0.12
2018,1,12,4,30,0,0,0,9,9,1032,100,347,1,0.12
2018,1,12,5,30,0,0,0,8.9,8.9,1032,100,349,1,0.12
2018,1,12,6,30,0,0,0,8.8,9,1032,98.62,352,0.9,0.12
2018,1,12,7,30,117,11,13,8.8,10,1033,92.26,178,1.1,0.12
2018,1,12,8,30,612,42,155,9.4,11.700000000000001,1033,85.82000000000001,181,1.5,0.12
2018,1,12,9,30,53,128,146,10.3,13.8,1033,79.39,359,2.1,0.12
2018,1,12,10,30,99,189,232,11.100000000000001,15.700000000000001,1033,73.97,358,2.6,0.12
2018,1,12,11,30,788,96,491,11.100000000000001,16.7,1032,69.73,355,2.7,0.12
2018,1,12,12,30,489,176,428,11,17.1,1031,67.37,355,2.7,0.12
2018,1,12,13,30,712,107,448,10.9,17.1,1031,66.84,178,2.8000000000000003,0.12
2018,1,12,14,30,597,101,337,10.700000000000001,16.6,1031,68.29,4,2.7,0.12
2018,1,12,15,30,556,71,221,10.700000000000001,16.3,1031,69.48,7,2.6,0.12
2018,1,12,16,30,260,40,69,10.9,12.700000000000001,1031,88.53,15,1.3,0.12
2018,1,12,17,30,0,0,0,10.3,11,1031,95.61,18,1.2000000000000002,0.12
2018,1,12,18,30,0,0,0,10.200000000000001,10.3,1031,99.63,18,1.1,0.12
2018,1,12,19,30,0,0,0,9.8,9.8,1030,100,17,1.1,0.12
2018,1,12,20,30,0,0,0,9.5,9.5,1030,100,17,1.1,0.12
2018,1,12,21,30,0,0,0,9.4,9.4,1030,99.76,18,1.1,0.12
2018,1,12,22,30,0,0,0,9,9.3,1030,97.75,18,1.1,0.12
2018,1,12,23,30,0,0,0,8.6,9.1,1030,96.64,17,1.1,0.12
2018,1,13,0,30,0,0,0,8.3,8.700000000000001,1029,97.12,19,1.1,0.12
2018,1,13,1,30,0,0,0,8,8,1029,100,26,1.2000000000000002,0.12
