Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,143195,-,-,-,37.37,-122.02,-8,33,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2018,1,1,0,30,11,0,0,0,4,10.100000000000001,0,0,0,0,94.10000000000001,165.09,0.12,1027,1.7000000000000002,307,0.7000000000000001,0.0000,0.0000
2018,1,1,1,30,10.8,0,0,0,0,10,0,0,0,0,94.72,157.86,0.12,1027,1.8,332,0.7000000000000001,0.0000,0.0000
2018,1,1,2,30,10.5,0,0,0,0,9.8,0,0,0,0,95.44,147.06,0.12,1027,1.8,352,0.7000000000000001,0.0000,0.0000
2018,1,1,3,30,10.200000000000001,0,0,0,0,9.600000000000001,0,0,0,0,95.88,135.33,0.12,1027,1.8,356,0.7000000000000001,0.0000,0.0000
2018,1,1,4,30,10,0,0,0,0,9.3,0,0,0,0,95.60000000000001,123.42,0.12,1027,1.8,344,0.7000000000000001,0.0000,0.0000
2018,1,1,5,30,9.8,0,0,0,0,9.1,0,0,0,0,95.46000000000001,111.66,0.12,1027,1.8,329,0.7000000000000001,0.0000,0.0000
2018,1,1,6,30,9.700000000000001,0,0,0,0,8.9,0,0,0,0,94.76,100.27,0.12,1028,1.8,323,0.7000000000000001,0.0000,0.0000
2018,1,1,7,30,10.100000000000001,10,90,11,0,8.700000000000001,10,90,14,11,91,89.09,0.12,1028,1.8,336,0.7000000000000001,0.0000,0.0000
2018,1,1,8,30,11.4,45,548,144,7,8.9,66,126,100,89,84.48,79.63,0.12,1028,1.8,179,0.9,4.2420,3.2340
2018,1,1,9,30,13.3,60,734,296,7,9.3,118,309,0,217,76.97,71.26,0.12,1029,1.8,18,1.3,10.9825,8.4906
2018,1,1,10,30,15.100000000000001,67,823,417,7,9.5,146,435,0,331,69,64.86,0.12,1028,1.8,26,1.5,17.6733,13.7580
2018,1,1,11,30,16.7,71,860,487,3,9.200000000000001,124,642,0,434,61.31,61.08,0.12,1028,1.8,27,1.3,23.7719,18.5550
2018,1,1,12,30,17.7,74,859,498,0,8.6,126,644,0,444,55.36,60.43,0.12,1027,1.8,20,1.1,24.4159,19.0650
2018,1,1,13,30,18.2,73,828,449,7,8.3,139,529,0,379,52.370000000000005,63.02,0.12,1027,1.8,12,1,20.5006,15.9813
2018,1,1,14,30,18,66,769,348,7,8.200000000000001,97,564,0,304,52.57,68.47,0.12,1026,1.8,9,0.9,15.7726,12.2362
2018,1,1,15,30,17.7,52,641,206,3,9.1,79,345,71,162,56.980000000000004,76.14,0.12,1026,1.8,9,0.8,7.8470,6.0179
2018,1,1,16,30,14.8,28,337,55,4,9,29,40,100,32,68.4,85.34,0.12,1026,1.8,23,0.9,0.0000,0.0000
2018,1,1,17,30,13.5,0,0,0,4,8,0,0,0,0,69.25,95.94,0.12,1026,1.8,43,1,0.0000,0.0000
2018,1,1,18,30,12.8,0,0,0,8,8,0,0,0,0,72.83,107.11,0.12,1026,1.8,62,1,0.0000,0.0000
2018,1,1,19,30,12.600000000000001,0,0,0,7,7.9,0,0,0,0,73.3,118.75,0.12,1027,1.7000000000000002,83,1,0.0000,0.0000
2018,1,1,20,30,12.5,0,0,0,7,7.6000000000000005,0,0,0,0,72.25,130.63,0.12,1027,1.7000000000000002,104,1,0.0000,0.0000
2018,1,1,21,30,12.600000000000001,0,0,0,7,7.6000000000000005,0,0,0,0,71.54,142.48,0.12,1027,1.7000000000000002,118,0.9,0.0000,0.0000
2018,1,1,22,30,12.600000000000001,0,0,0,7,7.6000000000000005,0,0,0,0,71.62,153.78,0.12,1027,1.7000000000000002,127,0.9,0.0000,0.0000
2018,1,1,23,30,12.5,0,0,0,7,7.6000000000000005,0,0,0,0,72.05,162.96,0.12,1027,1.7000000000000002,135,1,0.0000,0.0000
2018,1,2,0,30,12.3,0,0,0,7,7.7,0,0,0,0,73.39,165.03,0.12,1027,1.7000000000000002,137,1,0.0000,0.0000
2018,1,2,1,30,12.200000000000001,0,0,0,4,7.7,0,0,0,0,74.16,157.87,0.12,1027,1.7000000000000002,125,1,0.0000,0.0000
2018,1,2,2,30,11.8,0,0,0,7,7.6000000000000005,0,0,0,0,75.67,147.1,0.12,1026,1.7000000000000002,110,1.1,0.0000,0.0000
2018,1,2,3,30,11.4,0,0,0,6,7.5,0,0,0,0,77.02,135.38,0.12,1026,1.7000000000000002,102,1.1,0.0000,0.0000
2018,1,2,4,30,11,0,0,0,6,7.4,0,0,0,0,78.24,123.47,0.12,1026,1.7000000000000002,98,1.1,0.0000,0.0000
2018,1,2,5,30,10.600000000000001,0,0,0,6,7.2,0,0,0,0,79.35000000000001,111.7,0.12,1026,1.7000000000000002,97,1.1,0.0000,0.0000
2018,1,2,6,30,10.3,0,0,0,6,7,0,0,0,0,79.99,100.31,0.12,1026,1.7000000000000002,97,1.1,0.0000,0.0000
2018,1,2,7,30,11.200000000000001,10,89,11,6,7,6,0,71,6,75.3,89.11,0.12,1027,1.7000000000000002,92,1.1,0.0000,0.0000
2018,1,2,8,30,13.100000000000001,46,547,144,6,8,65,31,100,71,71.17,79.63,0.12,1027,1.8,89,1.3,3.3841,2.5800
2018,1,2,9,30,14.9,61,733,297,6,7.7,120,51,0,136,61.92,71.25,0.12,1027,1.8,81,1.5,6.8837,5.3219
2018,1,2,10,30,16.900000000000002,68,820,417,7,8.1,184,156,0,250,56.18,64.82000000000001,0.12,1027,1.9000000000000001,70,1.3,13.3523,10.3946
2018,1,2,11,30,18.5,72,855,486,6,8.1,78,0,0,78,50.85,61.01,0.12,1026,1.9000000000000001,61,1.2000000000000002,4.2742,3.3363
2018,1,2,12,30,19.3,73,857,497,6,8.1,91,0,0,91,48.36,60.34,0.12,1025,2,59,1.2000000000000002,5.0069,3.9098
2018,1,2,13,30,19.400000000000002,70,834,450,6,7.9,182,78,0,218,47.35,62.9,0.12,1024,2,54,1.3,11.8015,9.2006
2018,1,2,14,30,18.7,65,772,350,7,8.200000000000001,150,95,0,185,50.33,68.34,0.12,1024,2,49,1.1,9.6091,7.4557
2018,1,2,15,30,18.1,52,645,208,7,9.9,93,167,86,133,58.75,76,0.12,1024,2,51,0.9,6.4494,4.9474
2018,1,2,16,30,14.700000000000001,28,342,57,7,9.8,30,22,100,32,72.39,85.2,0.12,1024,2,48,1,0.0000,0.0000
2018,1,2,17,30,13.4,0,0,0,7,9.1,0,0,0,0,75.28,95.8,0.12,1024,2,53,1,0.0000,0.0000
2018,1,2,18,30,12.5,0,0,0,7,9,0,0,0,0,79.3,106.97,0.12,1025,1.9000000000000001,63,1,0.0000,0.0000
2018,1,2,19,30,11.9,0,0,0,6,8.8,0,0,0,0,81.22,118.61,0.12,1025,1.8,74,1,0.0000,0.0000
2018,1,2,20,30,11.5,0,0,0,6,8.700000000000001,0,0,0,0,82.86,130.49,0.12,1024,1.7000000000000002,79,1,0.0000,0.0000
2018,1,2,21,30,11.200000000000001,0,0,0,6,8.700000000000001,0,0,0,0,84.49,142.34,0.12,1024,1.7000000000000002,83,1,0.0000,0.0000
2018,1,2,22,30,10.9,0,0,0,6,8.700000000000001,0,0,0,0,86.22,153.64000000000001,0.12,1023,1.7000000000000002,86,1.1,0.0000,0.0000
2018,1,2,23,30,10.5,0,0,0,6,8.700000000000001,0,0,0,0,88.62,162.83,0.12,1023,1.6,88,1.1,0.0000,0.0000
2018,1,3,0,30,10.200000000000001,0,0,0,7,8.8,0,0,0,0,90.83,164.97,0.12,1023,1.6,98,1.1,0.0000,0.0000
2018,1,3,1,30,10.3,0,0,0,7,8.8,0,0,0,0,90.61,157.88,0.12,1023,1.6,115,1.2000000000000002,0.0000,0.0000
2018,1,3,2,30,10.200000000000001,0,0,0,7,8.700000000000001,0,0,0,0,90.49,147.13,0.12,1023,1.5,123,1.2000000000000002,0.0000,0.0000
2018,1,3,3,30,10.100000000000001,0,0,0,7,8.4,0,0,0,0,89.49,135.42000000000002,0.12,1022,1.5,125,1.2000000000000002,0.0000,0.0000
2018,1,3,4,30,10.100000000000001,0,0,0,6,8.200000000000001,0,0,0,0,87.8,123.51,0.12,1022,1.5,124,1.2000000000000002,0.0000,0.0000
2018,1,3,5,30,10.200000000000001,0,0,0,7,7.800000000000001,0,0,0,0,85.28,111.74000000000001,0.12,1022,1.5,121,1.2000000000000002,0.0000,0.0000
2018,1,3,6,30,10.5,0,0,0,7,7.5,0,0,0,0,81.46000000000001,100.33,0.12,1021,1.5,125,1.2000000000000002,0.0000,0.0000
2018,1,3,7,30,11.200000000000001,9,71,10,6,7,5,0,71,5,75.46000000000001,89.13,0.12,1022,1.6,134,1.1,0.0000,0.0000
2018,1,3,8,30,12.5,49,499,139,6,7.2,37,0,100,37,70.24,79.63,0.12,1022,1.8,153,0.9,1.7635,1.3445
2018,1,3,9,30,13.600000000000001,69,676,287,6,8.200000000000001,17,0,0,17,70.01,71.22,0.12,1023,2.1,187,0.8,0.8607,0.6654
2018,1,3,10,30,14.4,80,756,402,6,8.8,43,0,0,43,68.99,64.77,0.12,1023,2.5,224,0.9,2.2974,1.7886
2018,1,3,11,30,14.9,86,787,468,9,9.200000000000001,16,0,0,16,68.86,60.93,0.12,1023,2.9000000000000004,250,0.7000000000000001,0.8772,0.6847
2018,1,3,12,30,15,88,786,478,9,9.600000000000001,33,0,0,33,70.23,60.230000000000004,0.12,1022,3.1,172,1,1.8169,1.4188
2018,1,3,13,30,14.9,83,767,434,9,9.700000000000001,39,0,0,39,71,62.78,0.12,1021,3.1,84,2,2.1130,1.6474
2018,1,3,14,30,15,71,718,338,9,9.9,21,0,0,21,71.43,68.2,0.12,1020,3,90,2.4000000000000004,1.0921,0.8475
2018,1,3,15,30,15,56,596,202,6,9.9,67,13,86,70,71.44,75.86,0.12,1020,2.9000000000000004,94,2.3000000000000003,3.3983,2.6075
2018,1,3,16,30,13.3,30,293,55,6,10,19,0,100,19,80.67,85.06,0.12,1021,3,138,1.3,0.0000,0.0000
2018,1,3,17,30,13.4,0,0,0,7,9.600000000000001,0,0,0,0,77.99,95.65,0.12,1021,3.1,151,2,0.0000,0.0000
2018,1,3,18,30,13.700000000000001,0,0,0,7,9.9,0,0,0,0,77.66,106.83,0.12,1021,3,150,2.4000000000000004,0.0000,0.0000
2018,1,3,19,30,13.100000000000001,0,0,0,6,10.200000000000001,0,0,0,0,82.7,118.47,0.12,1021,2.9000000000000004,141,2.1,0.0000,0.0000
2018,1,3,20,30,12.600000000000001,0,0,0,6,10.4,0,0,0,0,86.29,130.35,0.12,1021,2.8000000000000003,135,1.9000000000000001,0.0000,0.0000
2018,1,3,21,30,12.9,0,0,0,4,10.600000000000001,0,0,0,0,86.07000000000001,142.19,0.12,1021,2.8000000000000003,138,2.2,0.0000,0.0000
2018,1,3,22,30,13.4,0,0,0,8,11.100000000000001,0,0,0,0,86.24,153.49,0.12,1022,2.8000000000000003,152,2.3000000000000003,0.0000,0.0000
2018,1,3,23,30,13.3,0,0,0,7,11.5,0,0,0,0,88.73,162.69,0.12,1022,2.7,167,2,0.0000,0.0000
2018,1,4,0,30,13.100000000000001,0,0,0,7,11.5,0,0,0,0,90.25,164.89000000000001,0.12,1022,2.6,173,1.7000000000000002,0.0000,0.0000
2018,1,4,1,30,12.9,0,0,0,7,11.600000000000001,0,0,0,0,91.87,157.88,0.12,1022,2.6,166,1.6,0.0000,0.0000
2018,1,4,2,30,12.9,0,0,0,0,11.700000000000001,0,0,0,0,92.16,147.16,0.12,1022,2.5,155,1.6,0.0000,0.0000
2018,1,4,3,30,12.8,0,0,0,0,11.600000000000001,0,0,0,0,92.60000000000001,135.46,0.12,1022,2.5,146,1.7000000000000002,0.0000,0.0000
2018,1,4,4,30,12.5,0,0,0,0,11.5,0,0,0,0,93.63,123.55,0.12,1022,2.5,140,1.7000000000000002,0.0000,0.0000
2018,1,4,5,30,12.3,0,0,0,0,11.3,0,0,0,0,93.32000000000001,111.77,0.12,1022,2.5,139,1.8,0.0000,0.0000
2018,1,4,6,30,12.3,0,0,0,7,11.200000000000001,0,0,0,0,92.72,100.36,0.12,1022,2.5,142,1.9000000000000001,0.0000,0.0000
2018,1,4,7,30,13.4,10,86,11,7,11.3,5,0,71,5,87.27,89.14,0.12,1023,2.5,148,2.2,0.0000,0.0000
2018,1,4,8,30,15.3,44,542,142,7,12.600000000000001,60,87,86,76,83.74,79.62,0.12,1023,2.5,154,2.5,3.6224,2.7617
2018,1,4,9,30,17.3,59,724,292,7,13.9,98,462,0,247,80.37,71.19,0.12,1024,2.5,164,2.8000000000000003,12.5089,9.6716
2018,1,4,10,30,19.200000000000003,67,805,411,0,14.9,106,624,0,373,76.35000000000001,64.71000000000001,0.12,1023,2.5,179,3.2,19.9377,15.5227
2018,1,4,11,30,20.200000000000003,71,841,481,0,14.4,71,841,0,481,69.34,60.84,0.12,1023,2.5,188,3.5,26.3851,20.5977
2018,1,4,12,30,20.5,78,832,492,0,13.700000000000001,137,559,0,415,65.12,60.120000000000005,0.12,1022,2.5,192,3.6,22.8633,17.8558
2018,1,4,13,30,20.3,80,793,444,7,13.5,194,233,0,301,65.16,62.65,0.12,1022,2.4000000000000004,193,3.5,16.3219,12.7271
2018,1,4,14,30,19.6,72,732,346,0,13.600000000000001,102,538,0,303,68.23,68.06,0.12,1022,2.4000000000000004,194,3,15.7754,12.2438
2018,1,4,15,30,19.200000000000003,59,601,207,0,13.9,59,601,0,207,71.24,75.71000000000001,0.12,1022,2.4000000000000004,195,2.7,10.0614,7.7223
2018,1,4,16,30,15.9,31,300,58,0,14.200000000000001,31,300,0,58,89.87,84.92,0.12,1023,2.4000000000000004,197,1.2000000000000002,0.0000,0.0000
2018,1,4,17,30,14.5,0,0,0,0,13.8,0,0,0,0,95.39,95.51,0.12,1024,2.4000000000000004,194,1.2000000000000002,0.0000,0.0000
2018,1,4,18,30,14.200000000000001,0,0,0,0,13.8,0,0,0,0,97.26,106.68,0.12,1024,2.4000000000000004,188,1.2000000000000002,0.0000,0.0000
2018,1,4,19,30,14.3,0,0,0,0,13.8,0,0,0,0,96.72,118.33,0.12,1025,2.4000000000000004,183,1.4000000000000001,0.0000,0.0000
2018,1,4,20,30,14.600000000000001,0,0,0,4,13.9,0,0,0,0,95.63,130.21,0.12,1025,2.5,180,1.6,0.0000,0.0000
2018,1,4,21,30,14.8,0,0,0,6,13.9,0,0,0,0,94.57000000000001,142.05,0.12,1025,2.6,178,1.7000000000000002,0.0000,0.0000
2018,1,4,22,30,14.8,0,0,0,7,13.9,0,0,0,0,94.28,153.34,0.12,1025,2.7,177,1.7000000000000002,0.0000,0.0000
2018,1,4,23,30,14.600000000000001,0,0,0,0,13.8,0,0,0,0,94.99,162.54,0.12,1025,2.9000000000000004,174,1.6,0.0000,0.0000
2018,1,5,0,30,14.4,0,0,0,0,13.600000000000001,0,0,0,0,94.96000000000001,164.81,0.12,1025,3,169,1.5,0.0000,0.0000
2018,1,5,1,30,14.3,0,0,0,7,13.5,0,0,0,0,94.83,157.87,0.12,1025,3.1,166,1.4000000000000001,0.0000,0.0000
2018,1,5,2,30,14.3,0,0,0,7,13.5,0,0,0,0,94.76,147.19,0.12,1025,3.1,163,1.4000000000000001,0.0000,0.0000
2018,1,5,3,30,14.3,0,0,0,0,13.4,0,0,0,0,94.52,135.49,0.12,1025,3,162,1.4000000000000001,0.0000,0.0000
2018,1,5,4,30,14.4,0,0,0,0,13.4,0,0,0,0,93.77,123.58,0.12,1025,3,165,1.4000000000000001,0.0000,0.0000
2018,1,5,5,30,14.4,0,0,0,7,13.5,0,0,0,0,94.11,111.8,0.12,1025,3,168,1.4000000000000001,0.0000,0.0000
2018,1,5,6,30,14.5,0,0,0,7,13.5,0,0,0,0,93.7,100.37,0.12,1026,3,170,1.4000000000000001,0.0000,0.0000
2018,1,5,7,30,15.100000000000001,10,90,11,7,13.5,4,0,71,4,90.41,89.14,0.12,1026,3,171,1.4000000000000001,0.0000,0.0000
2018,1,5,8,30,16,43,545,141,6,14.200000000000001,62,10,100,64,89.27,79.61,0.12,1027,3,171,1.5,3.0504,2.3256
2018,1,5,9,30,16.7,59,708,288,7,14.8,58,0,0,58,88.44,71.16,0.12,1027,3,175,1.6,2.9381,2.2718
2018,1,5,10,30,17.1,74,769,403,8,15.100000000000001,134,73,0,165,88.11,64.65,0.12,1027,3.1,187,1.7000000000000002,8.8235,6.8699
2018,1,5,11,30,17.5,79,805,472,3,15.3,203,50,0,227,86.9,60.75,0.12,1027,3.1,203,1.7000000000000002,12.4588,9.7266
2018,1,5,12,30,17.5,77,818,486,3,15.200000000000001,216,125,0,279,86.64,60,0.12,1027,3.2,220,1.8,15.3816,12.0135
2018,1,5,13,30,17.3,72,804,443,4,15,147,79,0,183,86.10000000000001,62.51,0.12,1027,3.2,236,1.8,9.9325,7.7456
2018,1,5,14,30,16.7,67,740,345,4,14.700000000000001,34,0,0,34,87.87,67.91,0.12,1027,3.3000000000000003,250,1.6,1.7724,1.3758
2018,1,5,15,30,16.400000000000002,54,612,207,8,14.5,36,0,71,36,88.41,75.56,0.12,1027,3.3000000000000003,256,1.3,1.7520,1.3450
2018,1,5,16,30,14.8,31,311,59,8,14,10,0,100,10,94.73,84.77,0.12,1027,3.4000000000000004,273,0.8,0.0000,0.0000
2018,1,5,17,30,14.100000000000001,0,0,0,8,13.200000000000001,0,0,0,0,94.51,95.35000000000001,0.12,1028,3.4000000000000004,283,1.1,0.0000,0.0000
2018,1,5,18,30,13.700000000000001,0,0,0,8,12.5,0,0,0,0,92.65,106.53,0.12,1028,3.4000000000000004,287,1.5,0.0000,0.0000
2018,1,5,19,30,13.200000000000001,0,0,0,8,11.8,0,0,0,0,91.21000000000001,118.18,0.12,1028,3.3000000000000003,287,1.8,0.0000,0.0000
2018,1,5,20,30,12.700000000000001,0,0,0,8,11.200000000000001,0,0,0,0,90.60000000000001,130.06,0.12,1029,3.3000000000000003,287,1.9000000000000001,0.0000,0.0000
2018,1,5,21,30,12.4,0,0,0,8,10.8,0,0,0,0,89.71000000000001,141.9,0.12,1029,3.2,289,1.9000000000000001,0.0000,0.0000
2018,1,5,22,30,12.100000000000001,0,0,0,8,10.4,0,0,0,0,89.52,153.19,0.12,1028,3.2,292,1.7000000000000002,0.0000,0.0000
2018,1,5,23,30,11.8,0,0,0,8,10.200000000000001,0,0,0,0,89.73,162.39000000000001,0.12,1028,3.1,296,1.3,0.0000,0.0000
2018,1,6,0,30,11.5,0,0,0,6,10,0,0,0,0,90.22,164.72,0.12,1028,3,301,1.1,0.0000,0.0000
2018,1,6,1,30,11.4,0,0,0,8,9.8,0,0,0,0,89.73,157.86,0.12,1028,2.9000000000000004,303,1,0.0000,0.0000
2018,1,6,2,30,11.200000000000001,0,0,0,4,9.600000000000001,0,0,0,0,89.78,147.20000000000002,0.12,1028,2.8000000000000003,299,0.9,0.0000,0.0000
2018,1,6,3,30,11,0,0,0,4,9.4,0,0,0,0,89.75,135.52,0.12,1027,2.5,289,0.8,0.0000,0.0000
2018,1,6,4,30,10.8,0,0,0,8,9.3,0,0,0,0,90.29,123.61,0.12,1027,2.2,277,0.8,0.0000,0.0000
2018,1,6,5,30,10.600000000000001,0,0,0,8,9.1,0,0,0,0,90.42,111.82000000000001,0.12,1027,1.8,261,0.9,0.0000,0.0000
2018,1,6,6,30,10.5,0,0,0,4,9.1,0,0,0,0,90.77,100.39,0.12,1027,1.5,259,0.9,0.0000,0.0000
2018,1,6,7,30,11.200000000000001,10,99,12,0,9.1,8,58,14,9,87.06,89.13,0.12,1028,1.3,270,1.1,0.0000,0.0000
2018,1,6,8,30,12.600000000000001,44,586,150,0,10.200000000000001,56,410,43,130,85.17,79.58,0.12,1028,1.3,274,1.4000000000000001,6.1962,4.7241
2018,1,6,9,30,13.9,59,765,307,0,10.5,59,765,0,307,80.22,71.11,0.12,1029,1.2000000000000002,277,1.7000000000000002,15.5589,12.0312
2018,1,6,10,30,15.200000000000001,69,840,430,0,10.200000000000001,69,840,0,430,71.85000000000001,64.57000000000001,0.12,1028,1.2000000000000002,284,1.9000000000000001,23.0080,17.9150
2018,1,6,11,30,16.400000000000002,73,880,504,0,9.4,107,731,0,465,63.09,60.65,0.12,1028,1.2000000000000002,294,2.2,25.5369,19.9378
2018,1,6,12,30,16.8,74,884,518,7,8.9,153,550,0,429,59.44,59.870000000000005,0.12,1027,1.2000000000000002,299,2.3000000000000003,23.6692,18.4878
2018,1,6,13,30,16.8,73,858,471,7,8.5,105,695,0,427,58.18,62.36,0.12,1026,1.2000000000000002,294,2,23.1987,18.0928
2018,1,6,14,30,16.400000000000002,66,802,370,7,8.1,107,534,0,309,58.120000000000005,67.75,0.12,1026,1.2000000000000002,292,1.8,16.1295,12.5227
2018,1,6,15,30,16,54,682,226,0,7.9,62,581,0,208,58.77,75.4,0.12,1026,1.2000000000000002,294,1.8,10.1363,7.7841
2018,1,6,16,30,12.5,31,394,68,0,8.6,31,394,0,68,77.34,84.61,0.12,1026,1.1,321,1,0.0000,0.0000
2018,1,6,17,30,11,0,0,0,0,7.800000000000001,0,0,0,0,80.4,95.2,0.12,1026,1,344,1.1,0.0000,0.0000
2018,1,6,18,30,10.5,0,0,0,0,7.6000000000000005,0,0,0,0,82.47,106.38,0.12,1027,1,179,1.1,0.0000,0.0000
2018,1,6,19,30,10.200000000000001,0,0,0,7,7.6000000000000005,0,0,0,0,83.67,118.03,0.12,1027,1,7,1,0.0000,0.0000
2018,1,6,20,30,10.200000000000001,0,0,0,7,7.5,0,0,0,0,83.15,129.91,0.12,1027,1,7,0.8,0.0000,0.0000
2018,1,6,21,30,10,0,0,0,7,7.4,0,0,0,0,84.06,141.75,0.12,1027,1,180,0.8,0.0000,0.0000
2018,1,6,22,30,9.3,0,0,0,7,7.4,0,0,0,0,88.07000000000001,153.04,0.12,1027,0.9,182,0.8,0.0000,0.0000
2018,1,6,23,30,9.200000000000001,0,0,0,7,7.4,0,0,0,0,88.3,162.23,0.12,1027,0.9,24,0.8,0.0000,0.0000
2018,1,7,0,30,9.3,0,0,0,6,7.300000000000001,0,0,0,0,87.21000000000001,164.62,0.12,1027,0.9,58,0.7000000000000001,0.0000,0.0000
2018,1,7,1,30,8.9,0,0,0,6,7.2,0,0,0,0,89.32000000000001,157.84,0.12,1027,0.9,77,0.7000000000000001,0.0000,0.0000
2018,1,7,2,30,8.4,0,0,0,7,7.2,0,0,0,0,91.92,147.21,0.12,1026,0.9,84,0.7000000000000001,0.0000,0.0000
2018,1,7,3,30,7.9,0,0,0,7,7,0,0,0,0,94.36,135.54,0.12,1026,0.9,87,0.8,0.0000,0.0000
2018,1,7,4,30,7.800000000000001,0,0,0,7,7,0,0,0,0,94.43,123.63000000000001,0.12,1025,0.9,89,0.8,0.0000,0.0000
2018,1,7,5,30,7.6000000000000005,0,0,0,7,7,0,0,0,0,95.79,111.83,0.12,1025,0.9,91,0.9,0.0000,0.0000
2018,1,7,6,30,7.300000000000001,0,0,0,7,7,0,0,0,0,97.65,100.39,0.12,1025,0.9,94,0.9,0.0000,0.0000
2018,1,7,7,30,8.200000000000001,11,94,12,7,6.9,5,0,71,5,91.52,89.12,0.12,1025,0.9,105,1.2000000000000002,0.0000,0.0000
2018,1,7,8,30,9.600000000000001,47,575,151,0,7.300000000000001,36,315,43,93,85.49,79.56,0.12,1025,1,118,1.5,4.4326,3.3796
2018,1,7,9,30,10.8,63,754,308,7,7.7,80,0,0,80,81.38,71.06,0.12,1025,1.2000000000000002,122,1.8,4.0563,3.1368
2018,1,7,10,30,12.5,72,832,430,6,8.4,104,0,0,104,76.03,64.49,0.12,1025,1.4000000000000001,125,2.1,5.5679,4.3357
2018,1,7,11,30,13.9,75,863,499,6,8.9,197,42,0,218,72.06,60.54,0.12,1024,1.6,138,2.2,11.9801,9.3540
2018,1,7,12,30,14.9,74,866,510,6,9.4,165,8,0,169,69.47,59.74,0.12,1024,1.9000000000000001,154,2,9.3313,7.2891
2018,1,7,13,30,15.200000000000001,69,842,462,6,9.600000000000001,183,47,0,205,69.05,62.21,0.12,1023,2.2,168,1.5,11.1485,8.6956
2018,1,7,14,30,14.600000000000001,63,782,361,6,9.700000000000001,91,6,0,93,72.52,67.59,0.12,1023,2.4000000000000004,174,0.9,4.8609,3.7746
2018,1,7,15,30,14,52,664,221,4,10.100000000000001,97,99,71,122,77.28,75.24,0.12,1023,2.5,173,0.6000000000000001,5.9534,4.5732
2018,1,7,16,30,12.600000000000001,30,381,67,8,9.700000000000001,31,3,100,31,82.36,84.46000000000001,0.12,1022,2.6,133,0.8,0.0000,0.0000
2018,1,7,17,30,12.100000000000001,0,0,0,8,9.700000000000001,0,0,0,0,85.02,95.04,0.12,1022,2.6,146,0.8,0.0000,0.0000
2018,1,7,18,30,11.700000000000001,0,0,0,8,9.700000000000001,0,0,0,0,87.77,106.22,0.12,1022,2.6,165,0.9,0.0000,0.0000
2018,1,7,19,30,11.200000000000001,0,0,0,8,9.8,0,0,0,0,90.91,117.88,0.12,1022,2.7,175,0.9,0.0000,0.0000
2018,1,7,20,30,10.9,0,0,0,8,9.8,0,0,0,0,92.79,129.76,0.12,1022,2.7,175,0.9,0.0000,0.0000
2018,1,7,21,30,10.700000000000001,0,0,0,7,9.8,0,0,0,0,94.24,141.6,0.12,1022,2.8000000000000003,172,0.9,0.0000,0.0000
2018,1,7,22,30,10.700000000000001,0,0,0,8,9.8,0,0,0,0,94.48,152.88,0.12,1021,2.9000000000000004,172,1,0.0000,0.0000
2018,1,7,23,30,10.8,0,0,0,7,9.9,0,0,0,0,94.22,162.07,0.12,1021,3,174,1.1,0.0000,0.0000
2018,1,8,0,30,11,0,0,0,6,10,0,0,0,0,93.37,164.51,0.12,1020,3.2,164,1.1,0.0000,0.0000
2018,1,8,1,30,11,0,0,0,6,10,0,0,0,0,93.63,157.81,0.12,1020,3.3000000000000003,146,1.1,0.0000,0.0000
2018,1,8,2,30,11,0,0,0,6,10,0,0,0,0,93.78,147.22,0.12,1019,3.4000000000000004,134,1.1,0.0000,0.0000
2018,1,8,3,30,11.3,0,0,0,6,10.200000000000001,0,0,0,0,92.7,135.55,0.12,1018,3.4000000000000004,129,1.1,0.0000,0.0000
2018,1,8,4,30,11.600000000000001,0,0,0,6,10.4,0,0,0,0,92.57000000000001,123.65,0.12,1017,3.5,130,1.1,0.0000,0.0000
2018,1,8,5,30,11.8,0,0,0,6,10.600000000000001,0,0,0,0,92.22,111.84,0.12,1017,3.5,137,1.2000000000000002,0.0000,0.0000
